"Label..Grouping.","State","Estimate","Margin.of.Error","Percent","Percent.Margin.of.Error","Year"
"Civilian employed population 16 years and over","Illinois","6,273,473","±14,871","6,273,473","(X)",2021
"Management, business, science, and arts occupations","Illinois","2,555,193","±14,310","40.70%","±0.2",2021
"Service occupations","Illinois","1,038,968","±8,986","16.60%","±0.1",2021
"Sales and office occupations","Illinois","1,310,129","±8,369","20.90%","±0.1",2021
"Natural resources, construction, and maintenance occupations","Illinois","450,520","±5,287","7.20%","±0.1",2021
"Production, transportation, and material moving occupations","Illinois","918,663","±7,605","14.60%","±0.1",2021
"Civilian employed population 16 years and over","Indiana","3,250,923","±9,413","3,250,923","(X)",2021
"Management, business, science, and arts occupations","Indiana","1,169,138","±9,880","36.00%","±0.3",2021
"Service occupations","Indiana","513,964","±5,621","15.80%","±0.2",2021
"Sales and office occupations","Indiana","655,339","±5,911","20.20%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Indiana","280,243","±4,461","8.60%","±0.1",2021
"Production, transportation, and material moving occupations","Indiana","632,239","±6,043","19.40%","±0.2",2021
"Civilian employed population 16 years and over","Iowa","1,620,796","±5,425","1,620,796","(X)",2021
"Management, business, science, and arts occupations","Iowa","609,180","±6,307","37.60%","±0.3",2021
"Service occupations","Iowa","253,347","±2,873","15.60%","±0.2",2021
"Sales and office occupations","Iowa","326,164","±3,804","20.10%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Iowa","155,994","±2,635","9.60%","±0.2",2021
"Production, transportation, and material moving occupations","Iowa","276,111","±3,391","17.00%","±0.2",2021
"Civilian employed population 16 years and over","Kansas","1,450,216","±5,371","1,450,216","(X)",2021
"Management, business, science, and arts occupations","Kansas","576,682","±5,264","39.80%","±0.3",2021
"Service occupations","Kansas","234,620","±3,756","16.20%","±0.3",2021
"Sales and office occupations","Kansas","293,960","±3,926","20.30%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Kansas","136,450","±2,503","9.40%","±0.2",2021
"Production, transportation, and material moving occupations","Kansas","208,504","±2,861","14.40%","±0.2",2021
"Civilian employed population 16 years and over","Kentucky","2,009,185","±7,790","2,009,185","(X)",2021
"Management, business, science, and arts occupations","Kentucky","718,077","±7,612","35.70%","±0.3",2021
"Service occupations","Kentucky","317,925","±5,232","15.80%","±0.3",2021
"Sales and office occupations","Kentucky","422,590","±5,009","21.00%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Kentucky","178,164","±3,186","8.90%","±0.2",2021
"Production, transportation, and material moving occupations","Kentucky","372,429","±4,437","18.50%","±0.2",2021
"Civilian employed population 16 years and over","Louisiana","2,013,907","±8,533","2,013,907","(X)",2021
"Management, business, science, and arts occupations","Louisiana","731,491","±7,546","36.30%","±0.3",2021
"Service occupations","Louisiana","373,546","±4,840","18.50%","±0.2",2021
"Sales and office occupations","Louisiana","428,393","±6,610","21.30%","±0.3",2021
"Natural resources, construction, and maintenance occupations","Louisiana","221,493","±4,496","11.00%","±0.2",2021
"Production, transportation, and material moving occupations","Louisiana","258,984","±4,342","12.90%","±0.2",2021
"Civilian employed population 16 years and over","Maine","681,187","±3,652","681,187","(X)",2021
"Management, business, science, and arts occupations","Maine","270,644","±3,600","39.70%","±0.5",2021
"Service occupations","Maine","115,875","±2,958","17.00%","±0.4",2021
"Sales and office occupations","Maine","140,132","±2,476","20.60%","±0.4",2021
"Natural resources, construction, and maintenance occupations","Maine","72,099","±2,000","10.60%","±0.3",2021
"Production, transportation, and material moving occupations","Maine","82,437","±2,106","12.10%","±0.3",2021
"Civilian employed population 16 years and over","Maryland","3,120,977","±8,768","3,120,977","(X)",2021
"Management, business, science, and arts occupations","Maryland","1,502,928","±10,350","48.20%","±0.3",2021
"Service occupations","Maryland","500,430","±5,993","16.00%","±0.2",2021
"Sales and office occupations","Maryland","594,176","±6,983","19.00%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Maryland","243,359","±4,519","7.80%","±0.1",2021
"Production, transportation, and material moving occupations","Maryland","280,084","±4,360","9.00%","±0.1",2021
"Civilian employed population 16 years and over","Massachusetts","3,667,019","±9,319","3,667,019","(X)",2021
"Management, business, science, and arts occupations","Massachusetts","1,796,224","±11,843","49.00%","±0.3",2021
"Service occupations","Massachusetts","597,671","±7,318","16.30%","±0.2",2021
"Sales and office occupations","Massachusetts","688,208","±6,248","18.80%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Massachusetts","245,868","±4,352","6.70%","±0.1",2021
"Production, transportation, and material moving occupations","Massachusetts","339,048","±5,218","9.20%","±0.1",2021
"Civilian employed population 16 years and over","Michigan","4,692,409","±10,465","4,692,409","(X)",2021
"Management, business, science, and arts occupations","Michigan","1,797,451","±11,582","38.30%","±0.2",2021
"Service occupations","Michigan","792,398","±6,417","16.90%","±0.1",2021
"Sales and office occupations","Michigan","951,754","±7,329","20.30%","±0.1",2021
"Natural resources, construction, and maintenance occupations","Michigan","369,631","±3,960","7.90%","±0.1",2021
"Production, transportation, and material moving occupations","Michigan","781,175","±5,713","16.60%","±0.1",2021
"Civilian employed population 16 years and over","Minnesota","2,980,477","±6,240","2,980,477","(X)",2021
"Management, business, science, and arts occupations","Minnesota","1,283,422","±7,680","43.10%","±0.2",2021
"Service occupations","Minnesota","463,728","±4,788","15.60%","±0.2",2021
"Sales and office occupations","Minnesota","591,110","±4,479","19.80%","±0.1",2021
"Natural resources, construction, and maintenance occupations","Minnesota","236,538","±3,167","7.90%","±0.1",2021
"Production, transportation, and material moving occupations","Minnesota","405,679","±4,142","13.60%","±0.1",2021
"Civilian employed population 16 years and over","Mississippi","1,240,790","±6,305","1,240,790","(X)",2021
"Management, business, science, and arts occupations","Mississippi","420,798","±6,064","33.90%","±0.5",2021
"Service occupations","Mississippi","214,602","±3,961","17.30%","±0.3",2021
"Sales and office occupations","Mississippi","256,752","±4,495","20.70%","±0.4",2021
"Natural resources, construction, and maintenance occupations","Mississippi","126,257","±2,985","10.20%","±0.2",2021
"Production, transportation, and material moving occupations","Mississippi","222,381","±3,396","17.90%","±0.3",2021
"Civilian employed population 16 years and over","Missouri","2,945,966","±7,379","2,945,966","(X)",2021
"Management, business, science, and arts occupations","Missouri","1,144,175","±9,370","38.80%","±0.3",2021
"Service occupations","Missouri","480,298","±5,894","16.30%","±0.2",2021
"Sales and office occupations","Missouri","631,894","±6,723","21.40%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Missouri","254,619","±3,772","8.60%","±0.1",2021
"Production, transportation, and material moving occupations","Missouri","434,980","±4,951","14.80%","±0.2",2021
"Civilian employed population 16 years and over","Montana","526,641","±3,088","526,641","(X)",2021
"Management, business, science, and arts occupations","Montana","200,988","±3,048","38.20%","±0.5",2021
"Service occupations","Montana","97,543","±2,596","18.50%","±0.5",2021
"Sales and office occupations","Montana","107,724","±2,665","20.50%","±0.5",2021
"Natural resources, construction, and maintenance occupations","Montana","62,489","±2,159","11.90%","±0.4",2021
"Production, transportation, and material moving occupations","Montana","57,897","±1,997","11.00%","±0.4",2021
"Civilian employed population 16 years and over","Nebraska","1,011,989","±3,360","1,011,989","(X)",2021
"Management, business, science, and arts occupations","Nebraska","396,929","±3,641","39.20%","±0.3",2021
"Service occupations","Nebraska","160,031","±2,719","15.80%","±0.3",2021
"Sales and office occupations","Nebraska","210,072","±2,825","20.80%","±0.3",2021
"Natural resources, construction, and maintenance occupations","Nebraska","99,686","±2,035","9.90%","±0.2",2021
"Production, transportation, and material moving occupations","Nebraska","145,271","±2,999","14.40%","±0.3",2021
"Civilian employed population 16 years and over","Nevada","1,429,447","±5,211","1,429,447","(X)",2021
"Management, business, science, and arts occupations","Nevada","452,720","±5,468","31.70%","±0.4",2021
"Service occupations","Nevada","349,675","±4,807","24.50%","±0.3",2021
"Sales and office occupations","Nevada","320,796","±3,850","22.40%","±0.3",2021
"Natural resources, construction, and maintenance occupations","Nevada","131,231","±2,658","9.20%","±0.2",2021
"Production, transportation, and material moving occupations","Nevada","175,025","±3,526","12.20%","±0.2",2021
"Civilian employed population 16 years and over","New Hampshire","738,506","±3,377","738,506","(X)",2021
"Management, business, science, and arts occupations","New Hampshire","314,716","±3,704","42.60%","±0.5",2021
"Service occupations","New Hampshire","114,676","±2,481","15.50%","±0.3",2021
"Sales and office occupations","New Hampshire","154,949","±2,762","21.00%","±0.4",2021
"Natural resources, construction, and maintenance occupations","New Hampshire","65,204","±2,017","8.80%","±0.3",2021
"Production, transportation, and material moving occupations","New Hampshire","88,961","±2,074","12.00%","±0.3",2021
"Civilian employed population 16 years and over","New Jersey","4,588,902","±10,426","4,588,902","(X)",2021
"Management, business, science, and arts occupations","New Jersey","2,070,173","±12,348","45.10%","±0.2",2021
"Service occupations","New Jersey","699,743","±7,431","15.20%","±0.2",2021
"Sales and office occupations","New Jersey","970,893","±8,445","21.20%","±0.2",2021
"Natural resources, construction, and maintenance occupations","New Jersey","321,846","±4,939","7.00%","±0.1",2021
"Production, transportation, and material moving occupations","New Jersey","526,247","±7,102","11.50%","±0.2",2021
"Civilian employed population 16 years and over","New Mexico","889,428","±5,454","889,428","(X)",2021
"Management, business, science, and arts occupations","New Mexico","343,312","±4,723","38.60%","±0.5",2021
"Service occupations","New Mexico","172,982","±3,615","19.40%","±0.4",2021
