Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Feb-2023,2023,2,"1,000 Head",Mature Sheep,7.3,Federally Inspected,Red Meat
Jan-2023,2023,1,"1,000 Head",Mature Sheep,9.6,Federally Inspected,Red Meat
Dec-2022,2022,12,"1,000 Head",Mature Sheep,9.7,Federally Inspected,Red Meat
Nov-2022,2022,11,"1,000 Head",Mature Sheep,8.8,Federally Inspected,Red Meat
Oct-2022,2022,10,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Sep-2022,2022,9,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Aug-2022,2022,8,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Jul-2022,2022,7,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Jun-2022,2022,6,"1,000 Head",Mature Sheep,8.9,Federally Inspected,Red Meat
May-2022,2022,5,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Apr-2022,2022,4,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Mar-2022,2022,3,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Feb-2022,2022,2,"1,000 Head",Mature Sheep,7.8,Federally Inspected,Red Meat
Jan-2022,2022,1,"1,000 Head",Mature Sheep,8.2,Federally Inspected,Red Meat
Dec-2021,2021,12,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Nov-2021,2021,11,"1,000 Head",Mature Sheep,11.5,Federally Inspected,Red Meat
Oct-2021,2021,10,"1,000 Head",Mature Sheep,12.9,Federally Inspected,Red Meat
Sep-2021,2021,9,"1,000 Head",Mature Sheep,13.8,Federally Inspected,Red Meat
Aug-2021,2021,8,"1,000 Head",Mature Sheep,13.1,Federally Inspected,Red Meat
Jul-2021,2021,7,"1,000 Head",Mature Sheep,13.2,Federally Inspected,Red Meat
Jun-2021,2021,6,"1,000 Head",Mature Sheep,13.2,Federally Inspected,Red Meat
May-2021,2021,5,"1,000 Head",Mature Sheep,12.0,Federally Inspected,Red Meat
Apr-2021,2021,4,"1,000 Head",Mature Sheep,13.1,Federally Inspected,Red Meat
Mar-2021,2021,3,"1,000 Head",Mature Sheep,11.4,Federally Inspected,Red Meat
Feb-2021,2021,2,"1,000 Head",Mature Sheep,7.9,Federally Inspected,Red Meat
Jan-2021,2021,1,"1,000 Head",Mature Sheep,8.9,Federally Inspected,Red Meat
Dec-2020,2020,12,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Nov-2020,2020,11,"1,000 Head",Mature Sheep,8.7,Federally Inspected,Red Meat
Oct-2020,2020,10,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Sep-2020,2020,9,"1,000 Head",Mature Sheep,10.0,Federally Inspected,Red Meat
Aug-2020,2020,8,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Jul-2020,2020,7,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Jun-2020,2020,6,"1,000 Head",Mature Sheep,9.7,Federally Inspected,Red Meat
May-2020,2020,5,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Apr-2020,2020,4,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Mar-2020,2020,3,"1,000 Head",Mature Sheep,8.8,Federally Inspected,Red Meat
Feb-2020,2020,2,"1,000 Head",Mature Sheep,8.1,Federally Inspected,Red Meat
Jan-2020,2020,1,"1,000 Head",Mature Sheep,9.0,Federally Inspected,Red Meat
Dec-2019,2019,12,"1,000 Head",Mature Sheep,10.3,Federally Inspected,Red Meat
Nov-2019,2019,11,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Oct-2019,2019,10,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Sep-2019,2019,9,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Aug-2019,2019,8,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Jul-2019,2019,7,"1,000 Head",Mature Sheep,10.0,Federally Inspected,Red Meat
Jun-2019,2019,6,"1,000 Head",Mature Sheep,8.8,Federally Inspected,Red Meat
May-2019,2019,5,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Apr-2019,2019,4,"1,000 Head",Mature Sheep,11.3,Federally Inspected,Red Meat
Mar-2019,2019,3,"1,000 Head",Mature Sheep,8.3,Federally Inspected,Red Meat
Feb-2019,2019,2,"1,000 Head",Mature Sheep,7.0,Federally Inspected,Red Meat
Jan-2019,2019,1,"1,000 Head",Mature Sheep,8.2,Federally Inspected,Red Meat
Dec-2018,2018,12,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Nov-2018,2018,11,"1,000 Head",Mature Sheep,8.8,Federally Inspected,Red Meat
Oct-2018,2018,10,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Sep-2018,2018,9,"1,000 Head",Mature Sheep,7.9,Federally Inspected,Red Meat
Aug-2018,2018,8,"1,000 Head",Mature Sheep,10.5,Federally Inspected,Red Meat
Jul-2018,2018,7,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Jun-2018,2018,6,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
May-2018,2018,5,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Apr-2018,2018,4,"1,000 Head",Mature Sheep,9.6,Federally Inspected,Red Meat
Mar-2018,2018,3,"1,000 Head",Mature Sheep,8.5,Federally Inspected,Red Meat
Feb-2018,2018,2,"1,000 Head",Mature Sheep,6.6,Federally Inspected,Red Meat
Jan-2018,2018,1,"1,000 Head",Mature Sheep,7.4,Federally Inspected,Red Meat
Dec-2017,2017,12,"1,000 Head",Mature Sheep,7.8,Federally Inspected,Red Meat
Nov-2017,2017,11,"1,000 Head",Mature Sheep,8.0,Federally Inspected,Red Meat
Oct-2017,2017,10,"1,000 Head",Mature Sheep,8.0,Federally Inspected,Red Meat
Sep-2017,2017,9,"1,000 Head",Mature Sheep,8.7,Federally Inspected,Red Meat
Aug-2017,2017,8,"1,000 Head",Mature Sheep,9.6,Federally Inspected,Red Meat
Jul-2017,2017,7,"1,000 Head",Mature Sheep,8.2,Federally Inspected,Red Meat
Jun-2017,2017,6,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
May-2017,2017,5,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Apr-2017,2017,4,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Mar-2017,2017,3,"1,000 Head",Mature Sheep,7.7,Federally Inspected,Red Meat
Feb-2017,2017,2,"1,000 Head",Mature Sheep,7.1,Federally Inspected,Red Meat
Jan-2017,2017,1,"1,000 Head",Mature Sheep,7.9,Federally Inspected,Red Meat
Dec-2016,2016,12,"1,000 Head",Mature Sheep,8.9,Federally Inspected,Red Meat
Nov-2016,2016,11,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Oct-2016,2016,10,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Sep-2016,2016,9,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Aug-2016,2016,8,"1,000 Head",Mature Sheep,10.5,Federally Inspected,Red Meat
Jul-2016,2016,7,"1,000 Head",Mature Sheep,7.9,Federally Inspected,Red Meat
Jun-2016,2016,6,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
May-2016,2016,5,"1,000 Head",Mature Sheep,10.0,Federally Inspected,Red Meat
Apr-2016,2016,4,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Mar-2016,2016,3,"1,000 Head",Mature Sheep,8.3,Federally Inspected,Red Meat
Feb-2016,2016,2,"1,000 Head",Mature Sheep,7.8,Federally Inspected,Red Meat
Jan-2016,2016,1,"1,000 Head",Mature Sheep,7.0,Federally Inspected,Red Meat
Dec-2015,2015,12,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Nov-2015,2015,11,"1,000 Head",Mature Sheep,8.4,Federally Inspected,Red Meat
Oct-2015,2015,10,"1,000 Head",Mature Sheep,9.6,Federally Inspected,Red Meat
Sep-2015,2015,9,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Aug-2015,2015,8,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Jul-2015,2015,7,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Jun-2015,2015,6,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
May-2015,2015,5,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Apr-2015,2015,4,"1,000 Head",Mature Sheep,9.7,Federally Inspected,Red Meat
Mar-2015,2015,3,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Feb-2015,2015,2,"1,000 Head",Mature Sheep,7.7,Federally Inspected,Red Meat
Jan-2015,2015,1,"1,000 Head",Mature Sheep,8.8,Federally Inspected,Red Meat
Dec-2014,2014,12,"1,000 Head",Mature Sheep,10.5,Federally Inspected,Red Meat
Nov-2014,2014,11,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Oct-2014,2014,10,"1,000 Head",Mature Sheep,13.2,Federally Inspected,Red Meat
Sep-2014,2014,9,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Aug-2014,2014,8,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Jul-2014,2014,7,"1,000 Head",Mature Sheep,13.3,Federally Inspected,Red Meat
Jun-2014,2014,6,"1,000 Head",Mature Sheep,11.8,Federally Inspected,Red Meat
May-2014,2014,5,"1,000 Head",Mature Sheep,12.8,Federally Inspected,Red Meat
Apr-2014,2014,4,"1,000 Head",Mature Sheep,12.7,Federally Inspected,Red Meat
Mar-2014,2014,3,"1,000 Head",Mature Sheep,9.7,Federally Inspected,Red Meat
Feb-2014,2014,2,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Jan-2014,2014,1,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
Dec-2013,2013,12,"1,000 Head",Mature Sheep,11.5,Federally Inspected,Red Meat
Nov-2013,2013,11,"1,000 Head",Mature Sheep,13.0,Federally Inspected,Red Meat
Oct-2013,2013,10,"1,000 Head",Mature Sheep,15.8,Federally Inspected,Red Meat
Sep-2013,2013,9,"1,000 Head",Mature Sheep,10.4,Federally Inspected,Red Meat
Aug-2013,2013,8,"1,000 Head",Mature Sheep,10.3,Federally Inspected,Red Meat
Jul-2013,2013,7,"1,000 Head",Mature Sheep,11.1,Federally Inspected,Red Meat
Jun-2013,2013,6,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
May-2013,2013,5,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Apr-2013,2013,4,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Mar-2013,2013,3,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Feb-2013,2013,2,"1,000 Head",Mature Sheep,8.9,Federally Inspected,Red Meat
Jan-2013,2013,1,"1,000 Head",Mature Sheep,8.6,Federally Inspected,Red Meat
Dec-2012,2012,12,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Nov-2012,2012,11,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Oct-2012,2012,10,"1,000 Head",Mature Sheep,19.9,Federally Inspected,Red Meat
Sep-2012,2012,9,"1,000 Head",Mature Sheep,17.9,Federally Inspected,Red Meat
Aug-2012,2012,8,"1,000 Head",Mature Sheep,15.7,Federally Inspected,Red Meat
Jul-2012,2012,7,"1,000 Head",Mature Sheep,12.9,Federally Inspected,Red Meat
Jun-2012,2012,6,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
May-2012,2012,5,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Apr-2012,2012,4,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
Mar-2012,2012,3,"1,000 Head",Mature Sheep,8.9,Federally Inspected,Red Meat
Feb-2012,2012,2,"1,000 Head",Mature Sheep,8.5,Federally Inspected,Red Meat
Jan-2012,2012,1,"1,000 Head",Mature Sheep,8.4,Federally Inspected,Red Meat
Dec-2011,2011,12,"1,000 Head",Mature Sheep,10.3,Federally Inspected,Red Meat
Nov-2011,2011,11,"1,000 Head",Mature Sheep,12.0,Federally Inspected,Red Meat
Oct-2011,2011,10,"1,000 Head",Mature Sheep,13.3,Federally Inspected,Red Meat
Sep-2011,2011,9,"1,000 Head",Mature Sheep,12.1,Federally Inspected,Red Meat
Aug-2011,2011,8,"1,000 Head",Mature Sheep,11.6,Federally Inspected,Red Meat
Jul-2011,2011,7,"1,000 Head",Mature Sheep,11.0,Federally Inspected,Red Meat
Jun-2011,2011,6,"1,000 Head",Mature Sheep,15.8,Federally Inspected,Red Meat
May-2011,2011,5,"1,000 Head",Mature Sheep,15.1,Federally Inspected,Red Meat
Apr-2011,2011,4,"1,000 Head",Mature Sheep,11.2,Federally Inspected,Red Meat
Mar-2011,2011,3,"1,000 Head",Mature Sheep,10.8,Federally Inspected,Red Meat
Feb-2011,2011,2,"1,000 Head",Mature Sheep,8.1,Federally Inspected,Red Meat
Jan-2011,2011,1,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Dec-2010,2010,12,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Nov-2010,2010,11,"1,000 Head",Mature Sheep,15.3,Federally Inspected,Red Meat
Oct-2010,2010,10,"1,000 Head",Mature Sheep,14.6,Federally Inspected,Red Meat
Sep-2010,2010,9,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Aug-2010,2010,8,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Jul-2010,2010,7,"1,000 Head",Mature Sheep,10.5,Federally Inspected,Red Meat
Jun-2010,2010,6,"1,000 Head",Mature Sheep,14.2,Federally Inspected,Red Meat
May-2010,2010,5,"1,000 Head",Mature Sheep,13.5,Federally Inspected,Red Meat
Apr-2010,2010,4,"1,000 Head",Mature Sheep,14.7,Federally Inspected,Red Meat
Mar-2010,2010,3,"1,000 Head",Mature Sheep,14.9,Federally Inspected,Red Meat
Feb-2010,2010,2,"1,000 Head",Mature Sheep,12.0,Federally Inspected,Red Meat
Jan-2010,2010,1,"1,000 Head",Mature Sheep,11.2,Federally Inspected,Red Meat
Dec-2009,2009,12,"1,000 Head",Mature Sheep,14.0,Federally Inspected,Red Meat
Nov-2009,2009,11,"1,000 Head",Mature Sheep,19.7,Federally Inspected,Red Meat
Oct-2009,2009,10,"1,000 Head",Mature Sheep,23.3,Federally Inspected,Red Meat
Sep-2009,2009,9,"1,000 Head",Mature Sheep,15.1,Federally Inspected,Red Meat
Aug-2009,2009,8,"1,000 Head",Mature Sheep,13.1,Federally Inspected,Red Meat
Jul-2009,2009,7,"1,000 Head",Mature Sheep,13.7,Federally Inspected,Red Meat
Jun-2009,2009,6,"1,000 Head",Mature Sheep,12.1,Federally Inspected,Red Meat
May-2009,2009,5,"1,000 Head",Mature Sheep,10.3,Federally Inspected,Red Meat
Apr-2009,2009,4,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Mar-2009,2009,3,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Feb-2009,2009,2,"1,000 Head",Mature Sheep,8.3,Federally Inspected,Red Meat
Jan-2009,2009,1,"1,000 Head",Mature Sheep,8.5,Federally Inspected,Red Meat
Dec-2008,2008,12,"1,000 Head",Mature Sheep,11.1,Federally Inspected,Red Meat
Nov-2008,2008,11,"1,000 Head",Mature Sheep,8.7,Federally Inspected,Red Meat
Oct-2008,2008,10,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Sep-2008,2008,9,"1,000 Head",Mature Sheep,11.4,Federally Inspected,Red Meat
Aug-2008,2008,8,"1,000 Head",Mature Sheep,10.5,Federally Inspected,Red Meat
Jul-2008,2008,7,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Jun-2008,2008,6,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
May-2008,2008,5,"1,000 Head",Mature Sheep,11.4,Federally Inspected,Red Meat
Apr-2008,2008,4,"1,000 Head",Mature Sheep,10.4,Federally Inspected,Red Meat
Mar-2008,2008,3,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Feb-2008,2008,2,"1,000 Head",Mature Sheep,8.6,Federally Inspected,Red Meat
Jan-2008,2008,1,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Dec-2007,2007,12,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Nov-2007,2007,11,"1,000 Head",Mature Sheep,9.6,Federally Inspected,Red Meat
Oct-2007,2007,10,"1,000 Head",Mature Sheep,11.0,Federally Inspected,Red Meat
Sep-2007,2007,9,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Aug-2007,2007,8,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
Jul-2007,2007,7,"1,000 Head",Mature Sheep,9.4,Federally Inspected,Red Meat
Jun-2007,2007,6,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
May-2007,2007,5,"1,000 Head",Mature Sheep,10.8,Federally Inspected,Red Meat
Apr-2007,2007,4,"1,000 Head",Mature Sheep,9.7,Federally Inspected,Red Meat
Mar-2007,2007,3,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Feb-2007,2007,2,"1,000 Head",Mature Sheep,7.7,Federally Inspected,Red Meat
Jan-2007,2007,1,"1,000 Head",Mature Sheep,9.1,Federally Inspected,Red Meat
Dec-2006,2006,12,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Nov-2006,2006,11,"1,000 Head",Mature Sheep,9.0,Federally Inspected,Red Meat
Oct-2006,2006,10,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Sep-2006,2006,9,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Aug-2006,2006,8,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Jul-2006,2006,7,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Jun-2006,2006,6,"1,000 Head",Mature Sheep,10.3,Federally Inspected,Red Meat
May-2006,2006,5,"1,000 Head",Mature Sheep,11.1,Federally Inspected,Red Meat
Apr-2006,2006,4,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Mar-2006,2006,3,"1,000 Head",Mature Sheep,9.5,Federally Inspected,Red Meat
Feb-2006,2006,2,"1,000 Head",Mature Sheep,7.6,Federally Inspected,Red Meat
Jan-2006,2006,1,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Dec-2005,2005,12,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Nov-2005,2005,11,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Oct-2005,2005,10,"1,000 Head",Mature Sheep,10.7,Federally Inspected,Red Meat
Sep-2005,2005,9,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Aug-2005,2005,8,"1,000 Head",Mature Sheep,11.9,Federally Inspected,Red Meat
Jul-2005,2005,7,"1,000 Head",Mature Sheep,9.3,Federally Inspected,Red Meat
Jun-2005,2005,6,"1,000 Head",Mature Sheep,12.0,Federally Inspected,Red Meat
May-2005,2005,5,"1,000 Head",Mature Sheep,12.7,Federally Inspected,Red Meat
Apr-2005,2005,4,"1,000 Head",Mature Sheep,11.3,Federally Inspected,Red Meat
Mar-2005,2005,3,"1,000 Head",Mature Sheep,10.8,Federally Inspected,Red Meat
Feb-2005,2005,2,"1,000 Head",Mature Sheep,9.2,Federally Inspected,Red Meat
Jan-2005,2005,1,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Dec-2004,2004,12,"1,000 Head",Mature Sheep,10.6,Federally Inspected,Red Meat
Nov-2004,2004,11,"1,000 Head",Mature Sheep,11.6,Federally Inspected,Red Meat
Oct-2004,2004,10,"1,000 Head",Mature Sheep,12.2,Federally Inspected,Red Meat
Sep-2004,2004,9,"1,000 Head",Mature Sheep,12.7,Federally Inspected,Red Meat
Aug-2004,2004,8,"1,000 Head",Mature Sheep,12.9,Federally Inspected,Red Meat
Jul-2004,2004,7,"1,000 Head",Mature Sheep,13.0,Federally Inspected,Red Meat
Jun-2004,2004,6,"1,000 Head",Mature Sheep,15.1,Federally Inspected,Red Meat
May-2004,2004,5,"1,000 Head",Mature Sheep,14.1,Federally Inspected,Red Meat
Apr-2004,2004,4,"1,000 Head",Mature Sheep,13.4,Federally Inspected,Red Meat
Mar-2004,2004,3,"1,000 Head",Mature Sheep,11.9,Federally Inspected,Red Meat
Feb-2004,2004,2,"1,000 Head",Mature Sheep,9.9,Federally Inspected,Red Meat
Jan-2004,2004,1,"1,000 Head",Mature Sheep,10.0,Federally Inspected,Red Meat
Dec-2003,2003,12,"1,000 Head",Mature Sheep,11.5,Federally Inspected,Red Meat
Nov-2003,2003,11,"1,000 Head",Mature Sheep,11.3,Federally Inspected,Red Meat
Oct-2003,2003,10,"1,000 Head",Mature Sheep,14.3,Federally Inspected,Red Meat
Sep-2003,2003,9,"1,000 Head",Mature Sheep,13.6,Federally Inspected,Red Meat
Aug-2003,2003,8,"1,000 Head",Mature Sheep,12.8,Federally Inspected,Red Meat
Jul-2003,2003,7,"1,000 Head",Mature Sheep,13.8,Federally Inspected,Red Meat
Jun-2003,2003,6,"1,000 Head",Mature Sheep,11.6,Federally Inspected,Red Meat
May-2003,2003,5,"1,000 Head",Mature Sheep,11.3,Federally Inspected,Red Meat
Apr-2003,2003,4,"1,000 Head",Mature Sheep,12.1,Federally Inspected,Red Meat
Mar-2003,2003,3,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Feb-2003,2003,2,"1,000 Head",Mature Sheep,10.9,Federally Inspected,Red Meat
Jan-2003,2003,1,"1,000 Head",Mature Sheep,10.1,Federally Inspected,Red Meat
Dec-2002,2002,12,"1,000 Head",Mature Sheep,13.5,Federally Inspected,Red Meat
Nov-2002,2002,11,"1,000 Head",Mature Sheep,12.6,Federally Inspected,Red Meat
Oct-2002,2002,10,"1,000 Head",Mature Sheep,13.9,Federally Inspected,Red Meat
Sep-2002,2002,9,"1,000 Head",Mature Sheep,12.8,Federally Inspected,Red Meat
Aug-2002,2002,8,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Jul-2002,2002,7,"1,000 Head",Mature Sheep,12.9,Federally Inspected,Red Meat
Jun-2002,2002,6,"1,000 Head",Mature Sheep,11.7,Federally Inspected,Red Meat
May-2002,2002,5,"1,000 Head",Mature Sheep,14.0,Federally Inspected,Red Meat
Apr-2002,2002,4,"1,000 Head",Mature Sheep,11.6,Federally Inspected,Red Meat
Mar-2002,2002,3,"1,000 Head",Mature Sheep,11.1,Federally Inspected,Red Meat
Feb-2002,2002,2,"1,000 Head",Mature Sheep,11.5,Federally Inspected,Red Meat
Jan-2002,2002,1,"1,000 Head",Mature Sheep,10.2,Federally Inspected,Red Meat
Dec-2001,2001,12,"1,000 Head",Mature Sheep,13.0,Federally Inspected,Red Meat
Nov-2001,2001,11,"1,000 Head",Mature Sheep,11.8,Federally Inspected,Red Meat
Oct-2001,2001,10,"1,000 Head",Mature Sheep,12.9,Federally Inspected,Red Meat
Sep-2001,2001,9,"1,000 Head",Mature Sheep,10.4,Federally Inspected,Red Meat
Aug-2001,2001,8,"1,000 Head",Mature Sheep,12.4,Federally Inspected,Red Meat
Jul-2001,2001,7,"1,000 Head",Mature Sheep,11.8,Federally Inspected,Red Meat
Jun-2001,2001,6,"1,000 Head",Mature Sheep,12.0,Federally Inspected,Red Meat
May-2001,2001,5,"1,000 Head",Mature Sheep,13.0,Federally Inspected,Red Meat
Apr-2001,2001,4,"1,000 Head",Mature Sheep,12.2,Federally Inspected,Red Meat
Mar-2001,2001,3,"1,000 Head",Mature Sheep,12.6,Federally Inspected,Red Meat
Feb-2001,2001,2,"1,000 Head",Mature Sheep,9.8,Federally Inspected,Red Meat
Jan-2001,2001,1,"1,000 Head",Mature Sheep,11.6,Federally Inspected,Red Meat
Dec-2000,2000,12,"1,000 Head",Mature Sheep,12.8,Federally Inspected,Red Meat
Nov-2000,2000,11,"1,000 Head",Mature Sheep,13.1,Federally Inspected,Red Meat
Oct-2000,2000,10,"1,000 Head",Mature Sheep,13.7,Federally Inspected,Red Meat
Sep-2000,2000,9,"1,000 Head",Mature Sheep,13.6,Federally Inspected,Red Meat
