Date,Year,Month,Unit,Animal,Weight,Commercial_Or_Federally_Inspected,Live_Or_Dressed,Type_Of_Meat
Dec-1985,1985,12,Average Weight in Pounds,Calves,139.0,Federally Inspected,Dressed,Red Meat
Nov-1985,1985,11,Average Weight in Pounds,Calves,141.0,Federally Inspected,Dressed,Red Meat
Oct-1985,1985,10,Average Weight in Pounds,Calves,139.0,Federally Inspected,Dressed,Red Meat
Sep-1985,1985,9,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Aug-1985,1985,8,Average Weight in Pounds,Calves,135.0,Federally Inspected,Dressed,Red Meat
Jul-1985,1985,7,Average Weight in Pounds,Calves,145.0,Federally Inspected,Dressed,Red Meat
Jun-1985,1985,6,Average Weight in Pounds,Calves,154.0,Federally Inspected,Dressed,Red Meat
May-1985,1985,5,Average Weight in Pounds,Calves,151.0,Federally Inspected,Dressed,Red Meat
Apr-1985,1985,4,Average Weight in Pounds,Calves,145.0,Federally Inspected,Dressed,Red Meat
Mar-1985,1985,3,Average Weight in Pounds,Calves,138.0,Federally Inspected,Dressed,Red Meat
Feb-1985,1985,2,Average Weight in Pounds,Calves,141.0,Federally Inspected,Dressed,Red Meat
Jan-1985,1985,1,Average Weight in Pounds,Calves,140.0,Federally Inspected,Dressed,Red Meat
Dec-1984,1984,12,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Nov-1984,1984,11,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Oct-1984,1984,10,Average Weight in Pounds,Calves,139.0,Federally Inspected,Dressed,Red Meat
Sep-1984,1984,9,Average Weight in Pounds,Calves,134.0,Federally Inspected,Dressed,Red Meat
Aug-1984,1984,8,Average Weight in Pounds,Calves,132.0,Federally Inspected,Dressed,Red Meat
Jul-1984,1984,7,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Jun-1984,1984,6,Average Weight in Pounds,Calves,147.0,Federally Inspected,Dressed,Red Meat
May-1984,1984,5,Average Weight in Pounds,Calves,145.0,Federally Inspected,Dressed,Red Meat
Apr-1984,1984,4,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Mar-1984,1984,3,Average Weight in Pounds,Calves,133.0,Federally Inspected,Dressed,Red Meat
Feb-1984,1984,2,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
Jan-1984,1984,1,Average Weight in Pounds,Calves,132.0,Federally Inspected,Dressed,Red Meat
Dec-1983,1983,12,Average Weight in Pounds,Calves,124.0,Federally Inspected,Dressed,Red Meat
Nov-1983,1983,11,Average Weight in Pounds,Calves,124.0,Federally Inspected,Dressed,Red Meat
Oct-1983,1983,10,Average Weight in Pounds,Calves,128.0,Federally Inspected,Dressed,Red Meat
Sep-1983,1983,9,Average Weight in Pounds,Calves,125.0,Federally Inspected,Dressed,Red Meat
Aug-1983,1983,8,Average Weight in Pounds,Calves,126.0,Federally Inspected,Dressed,Red Meat
Jul-1983,1983,7,Average Weight in Pounds,Calves,132.0,Federally Inspected,Dressed,Red Meat
Jun-1983,1983,6,Average Weight in Pounds,Calves,136.0,Federally Inspected,Dressed,Red Meat
May-1983,1983,5,Average Weight in Pounds,Calves,140.0,Federally Inspected,Dressed,Red Meat
Apr-1983,1983,4,Average Weight in Pounds,Calves,131.0,Federally Inspected,Dressed,Red Meat
Mar-1983,1983,3,Average Weight in Pounds,Calves,132.0,Federally Inspected,Dressed,Red Meat
Feb-1983,1983,2,Average Weight in Pounds,Calves,132.0,Federally Inspected,Dressed,Red Meat
Jan-1983,1983,1,Average Weight in Pounds,Calves,127.0,Federally Inspected,Dressed,Red Meat
Dec-2023,2023,12,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Nov-2023,2023,11,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Oct-2023,2023,10,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Sep-2023,2023,9,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Aug-2023,2023,8,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Jul-2023,2023,7,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Jun-2023,2023,6,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
May-2023,2023,5,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Apr-2023,2023,4,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Mar-2023,2023,3,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Feb-2023,2023,2,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Jan-2023,2023,1,Average Weight in Pounds,Hogs,218.0,Federally Inspected,Dressed,Red Meat
Dec-2022,2022,12,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Nov-2022,2022,11,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Oct-2022,2022,10,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Sep-2022,2022,9,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Aug-2022,2022,8,Average Weight in Pounds,Hogs,210.0,Federally Inspected,Dressed,Red Meat
Jul-2022,2022,7,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Jun-2022,2022,6,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
May-2022,2022,5,Average Weight in Pounds,Hogs,218.0,Federally Inspected,Dressed,Red Meat
Apr-2022,2022,4,Average Weight in Pounds,Hogs,219.0,Federally Inspected,Dressed,Red Meat
Mar-2022,2022,3,Average Weight in Pounds,Hogs,218.0,Federally Inspected,Dressed,Red Meat
Feb-2022,2022,2,Average Weight in Pounds,Hogs,218.0,Federally Inspected,Dressed,Red Meat
Jan-2022,2022,1,Average Weight in Pounds,Hogs,219.0,Federally Inspected,Dressed,Red Meat
Dec-2021,2021,12,Average Weight in Pounds,Hogs,218.0,Federally Inspected,Dressed,Red Meat
Nov-2021,2021,11,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Oct-2021,2021,10,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Sep-2021,2021,9,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Aug-2021,2021,8,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Jul-2021,2021,7,Average Weight in Pounds,Hogs,210.0,Federally Inspected,Dressed,Red Meat
Jun-2021,2021,6,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
May-2021,2021,5,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Apr-2021,2021,4,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Mar-2021,2021,3,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Feb-2021,2021,2,Average Weight in Pounds,Hogs,217.0,Federally Inspected,Dressed,Red Meat
Jan-2021,2021,1,Average Weight in Pounds,Hogs,220.0,Federally Inspected,Dressed,Red Meat
Dec-2020,2020,12,Average Weight in Pounds,Hogs,219.0,Federally Inspected,Dressed,Red Meat
Nov-2020,2020,11,Average Weight in Pounds,Hogs,219.0,Federally Inspected,Dressed,Red Meat
Oct-2020,2020,10,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Sep-2020,2020,9,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Aug-2020,2020,8,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Jul-2020,2020,7,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Jun-2020,2020,6,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
May-2020,2020,5,Average Weight in Pounds,Hogs,219.0,Federally Inspected,Dressed,Red Meat
Apr-2020,2020,4,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Mar-2020,2020,3,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Feb-2020,2020,2,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Jan-2020,2020,1,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Dec-2019,2019,12,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Nov-2019,2019,11,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Oct-2019,2019,10,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Sep-2019,2019,9,Average Weight in Pounds,Hogs,210.0,Federally Inspected,Dressed,Red Meat
Aug-2019,2019,8,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Jul-2019,2019,7,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Jun-2019,2019,6,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
May-2019,2019,5,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Apr-2019,2019,4,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Mar-2019,2019,3,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Feb-2019,2019,2,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Jan-2019,2019,1,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Dec-2018,2018,12,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Nov-2018,2018,11,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Oct-2018,2018,10,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Sep-2018,2018,9,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Aug-2018,2018,8,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Jul-2018,2018,7,Average Weight in Pounds,Hogs,207.0,Federally Inspected,Dressed,Red Meat
Jun-2018,2018,6,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
May-2018,2018,5,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Apr-2018,2018,4,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Mar-2018,2018,3,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Feb-2018,2018,2,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Jan-2018,2018,1,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Dec-2017,2017,12,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Nov-2017,2017,11,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Oct-2017,2017,10,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Sep-2017,2017,9,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Aug-2017,2017,8,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Jul-2017,2017,7,Average Weight in Pounds,Hogs,207.0,Federally Inspected,Dressed,Red Meat
Jun-2017,2017,6,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
May-2017,2017,5,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Apr-2017,2017,4,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Mar-2017,2017,3,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Feb-2017,2017,2,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Jan-2017,2017,1,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Dec-2016,2016,12,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Nov-2016,2016,11,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Oct-2016,2016,10,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
Sep-2016,2016,9,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Aug-2016,2016,8,Average Weight in Pounds,Hogs,207.0,Federally Inspected,Dressed,Red Meat
Jul-2016,2016,7,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Jun-2016,2016,6,Average Weight in Pounds,Hogs,211.0,Federally Inspected,Dressed,Red Meat
May-2016,2016,5,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Apr-2016,2016,4,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Mar-2016,2016,3,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Feb-2016,2016,2,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Jan-2016,2016,1,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Dec-2015,2015,12,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Nov-2015,2015,11,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Oct-2015,2015,10,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Sep-2015,2015,9,Average Weight in Pounds,Hogs,210.0,Federally Inspected,Dressed,Red Meat
Aug-2015,2015,8,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Jul-2015,2015,7,Average Weight in Pounds,Hogs,210.0,Federally Inspected,Dressed,Red Meat
Jun-2015,2015,6,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
May-2015,2015,5,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Apr-2015,2015,4,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Mar-2015,2015,3,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Feb-2015,2015,2,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Jan-2015,2015,1,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Dec-2014,2014,12,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Nov-2014,2014,11,Average Weight in Pounds,Hogs,215.0,Federally Inspected,Dressed,Red Meat
Oct-2014,2014,10,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Sep-2014,2014,9,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Aug-2014,2014,8,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Jul-2014,2014,7,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Jun-2014,2014,6,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
May-2014,2014,5,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Apr-2014,2014,4,Average Weight in Pounds,Hogs,216.0,Federally Inspected,Dressed,Red Meat
Mar-2014,2014,3,Average Weight in Pounds,Hogs,214.0,Federally Inspected,Dressed,Red Meat
Feb-2014,2014,2,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Jan-2014,2014,1,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Dec-2013,2013,12,Average Weight in Pounds,Hogs,213.0,Federally Inspected,Dressed,Red Meat
Nov-2013,2013,11,Average Weight in Pounds,Hogs,212.0,Federally Inspected,Dressed,Red Meat
Oct-2013,2013,10,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Sep-2013,2013,9,Average Weight in Pounds,Hogs,205.0,Federally Inspected,Dressed,Red Meat
Aug-2013,2013,8,Average Weight in Pounds,Hogs,203.0,Federally Inspected,Dressed,Red Meat
Jul-2013,2013,7,Average Weight in Pounds,Hogs,203.0,Federally Inspected,Dressed,Red Meat
Jun-2013,2013,6,Average Weight in Pounds,Hogs,205.0,Federally Inspected,Dressed,Red Meat
May-2013,2013,5,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Apr-2013,2013,4,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Mar-2013,2013,3,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Feb-2013,2013,2,Average Weight in Pounds,Hogs,207.0,Federally Inspected,Dressed,Red Meat
Jan-2013,2013,1,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Dec-2012,2012,12,Average Weight in Pounds,Hogs,207.0,Federally Inspected,Dressed,Red Meat
Nov-2012,2012,11,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Oct-2012,2012,10,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Sep-2012,2012,9,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
Aug-2012,2012,8,Average Weight in Pounds,Hogs,201.0,Federally Inspected,Dressed,Red Meat
Jul-2012,2012,7,Average Weight in Pounds,Hogs,201.0,Federally Inspected,Dressed,Red Meat
Jun-2012,2012,6,Average Weight in Pounds,Hogs,205.0,Federally Inspected,Dressed,Red Meat
May-2012,2012,5,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Apr-2012,2012,4,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Mar-2012,2012,3,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Feb-2012,2012,2,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Jan-2012,2012,1,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Dec-2011,2011,12,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Nov-2011,2011,11,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Oct-2011,2011,10,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Sep-2011,2011,9,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
Aug-2011,2011,8,Average Weight in Pounds,Hogs,199.0,Federally Inspected,Dressed,Red Meat
Jul-2011,2011,7,Average Weight in Pounds,Hogs,201.0,Federally Inspected,Dressed,Red Meat
Jun-2011,2011,6,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
May-2011,2011,5,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Apr-2011,2011,4,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Mar-2011,2011,3,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Feb-2011,2011,2,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Jan-2011,2011,1,Average Weight in Pounds,Hogs,209.0,Federally Inspected,Dressed,Red Meat
Dec-2010,2010,12,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Nov-2010,2010,11,Average Weight in Pounds,Hogs,208.0,Federally Inspected,Dressed,Red Meat
Oct-2010,2010,10,Average Weight in Pounds,Hogs,206.0,Federally Inspected,Dressed,Red Meat
Sep-2010,2010,9,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
Aug-2010,2010,8,Average Weight in Pounds,Hogs,200.0,Federally Inspected,Dressed,Red Meat
Jul-2010,2010,7,Average Weight in Pounds,Hogs,201.0,Federally Inspected,Dressed,Red Meat
Jun-2010,2010,6,Average Weight in Pounds,Hogs,203.0,Federally Inspected,Dressed,Red Meat
May-2010,2010,5,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Apr-2010,2010,4,Average Weight in Pounds,Hogs,205.0,Federally Inspected,Dressed,Red Meat
Mar-2010,2010,3,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Feb-2010,2010,2,Average Weight in Pounds,Hogs,203.0,Federally Inspected,Dressed,Red Meat
Jan-2010,2010,1,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Dec-2009,2009,12,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
Nov-2009,2009,11,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Oct-2009,2009,10,Average Weight in Pounds,Hogs,203.0,Federally Inspected,Dressed,Red Meat
Sep-2009,2009,9,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
Aug-2009,2009,8,Average Weight in Pounds,Hogs,201.0,Federally Inspected,Dressed,Red Meat
Jul-2009,2009,7,Average Weight in Pounds,Hogs,200.0,Federally Inspected,Dressed,Red Meat
Jun-2009,2009,6,Average Weight in Pounds,Hogs,202.0,Federally Inspected,Dressed,Red Meat
May-2009,2009,5,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
Apr-2009,2009,4,Average Weight in Pounds,Hogs,204.0,Federally Inspected,Dressed,Red Meat
