"","Date","Year","Month","Animal","Weight","Commercial_Or_Federally_Inspected","Live_Or_Dressed","Type_Of_Meat"
"7072","Sep-2008",2008,9,"Cows","598","Federally Inspected","Dressed","Red Meat"
"7073","Aug-2008",2008,8,"Cows","600","Federally Inspected","Dressed","Red Meat"
"7074","Jul-2008",2008,7,"Cows","600","Federally Inspected","Dressed","Red Meat"
"7075","Jun-2008",2008,6,"Cows","603","Federally Inspected","Dressed","Red Meat"
"7076","May-2008",2008,5,"Cows","609","Federally Inspected","Dressed","Red Meat"
"7077","Apr-2008",2008,4,"Cows","621","Federally Inspected","Dressed","Red Meat"
"7078","Mar-2008",2008,3,"Cows","627","Federally Inspected","Dressed","Red Meat"
"7079","Feb-2008",2008,2,"Cows","631","Federally Inspected","Dressed","Red Meat"
"7080","Jan-2008",2008,1,"Cows","624","Federally Inspected","Dressed","Red Meat"
"7081","Dec-2007",2007,12,"Cows","613","Federally Inspected","Dressed","Red Meat"
"7082","Nov-2007",2007,11,"Cows","603","Federally Inspected","Dressed","Red Meat"
"7083","Oct-2007",2007,10,"Cows","607","Federally Inspected","Dressed","Red Meat"
"7084","Sep-2007",2007,9,"Cows","606","Federally Inspected","Dressed","Red Meat"
"7085","Aug-2007",2007,8,"Cows","608","Federally Inspected","Dressed","Red Meat"
"7086","Jul-2007",2007,7,"Cows","613","Federally Inspected","Dressed","Red Meat"
"7087","Jun-2007",2007,6,"Cows","617","Federally Inspected","Dressed","Red Meat"
"7088","May-2007",2007,5,"Cows","618","Federally Inspected","Dressed","Red Meat"
"7089","Apr-2007",2007,4,"Cows","623","Federally Inspected","Dressed","Red Meat"
"7090","Mar-2007",2007,3,"Cows","635","Federally Inspected","Dressed","Red Meat"
"7091","Feb-2007",2007,2,"Cows","631","Federally Inspected","Dressed","Red Meat"
"7092","Jan-2007",2007,1,"Cows","630","Federally Inspected","Dressed","Red Meat"
"7093","Dec-2006",2006,12,"Cows","619","Federally Inspected","Dressed","Red Meat"
"7094","Nov-2006",2006,11,"Cows","612","Federally Inspected","Dressed","Red Meat"
"7095","Oct-2006",2006,10,"Cows","611","Federally Inspected","Dressed","Red Meat"
"7096","Sep-2006",2006,9,"Cows","609","Federally Inspected","Dressed","Red Meat"
"7097","Aug-2006",2006,8,"Cows","603","Federally Inspected","Dressed","Red Meat"
"7098","Jul-2006",2006,7,"Cows","613","Federally Inspected","Dressed","Red Meat"
"7099","Jun-2006",2006,6,"Cows","621","Federally Inspected","Dressed","Red Meat"
"7100","May-2006",2006,5,"Cows","625","Federally Inspected","Dressed","Red Meat"
"7101","Apr-2006",2006,4,"Cows","631","Federally Inspected","Dressed","Red Meat"
"7102","Mar-2006",2006,3,"Cows","644","Federally Inspected","Dressed","Red Meat"
"7103","Feb-2006",2006,2,"Cows","649","Federally Inspected","Dressed","Red Meat"
"7104","Jan-2006",2006,1,"Cows","640","Federally Inspected","Dressed","Red Meat"
"7105","Dec-2005",2005,12,"Cows","622","Federally Inspected","Dressed","Red Meat"
"7106","Nov-2005",2005,11,"Cows","617","Federally Inspected","Dressed","Red Meat"
"7107","Oct-2005",2005,10,"Cows","618","Federally Inspected","Dressed","Red Meat"
"7108","Sep-2005",2005,9,"Cows","616","Federally Inspected","Dressed","Red Meat"
"7109","Aug-2005",2005,8,"Cows","618","Federally Inspected","Dressed","Red Meat"
"7110","Jul-2005",2005,7,"Cows","617","Federally Inspected","Dressed","Red Meat"
"7111","Jun-2005",2005,6,"Cows","617","Federally Inspected","Dressed","Red Meat"
"7112","May-2005",2005,5,"Cows","617","Federally Inspected","Dressed","Red Meat"
"7113","Apr-2005",2005,4,"Cows","618","Federally Inspected","Dressed","Red Meat"
"7114","Mar-2005",2005,3,"Cows","629","Federally Inspected","Dressed","Red Meat"
"7115","Feb-2005",2005,2,"Cows","632","Federally Inspected","Dressed","Red Meat"
"7116","Jan-2005",2005,1,"Cows","624","Federally Inspected","Dressed","Red Meat"
"7117","Dec-2004",2004,12,"Cows","623","Federally Inspected","Dressed","Red Meat"
"7118","Nov-2004",2004,11,"Cows","610","Federally Inspected","Dressed","Red Meat"
"7119","Oct-2004",2004,10,"Cows","610","Federally Inspected","Dressed","Red Meat"
"7120","Sep-2004",2004,9,"Cows","615","Federally Inspected","Dressed","Red Meat"
"7121","Aug-2004",2004,8,"Cows","612","Federally Inspected","Dressed","Red Meat"
"7122","Jul-2004",2004,7,"Cows","609","Federally Inspected","Dressed","Red Meat"
"7123","Jun-2004",2004,6,"Cows","610","Federally Inspected","Dressed","Red Meat"
"7124","May-2004",2004,5,"Cows","609","Federally Inspected","Dressed","Red Meat"
"7125","Apr-2004",2004,4,"Cows","613","Federally Inspected","Dressed","Red Meat"
"7126","Mar-2004",2004,3,"Cows","623","Federally Inspected","Dressed","Red Meat"
"7127","Feb-2004",2004,2,"Cows","624","Federally Inspected","Dressed","Red Meat"
"7128","Jan-2004",2004,1,"Cows","608","Federally Inspected","Dressed","Red Meat"
"7129","Dec-2003",2003,12,"Cows","592","Federally Inspected","Dressed","Red Meat"
"7130","Nov-2003",2003,11,"Cows","583","Federally Inspected","Dressed","Red Meat"
"7131","Oct-2003",2003,10,"Cows","580","Federally Inspected","Dressed","Red Meat"
"7132","Sep-2003",2003,9,"Cows","577","Federally Inspected","Dressed","Red Meat"
"7133","Aug-2003",2003,8,"Cows","576","Federally Inspected","Dressed","Red Meat"
"7134","Jul-2003",2003,7,"Cows","585","Federally Inspected","Dressed","Red Meat"
"7135","Jun-2003",2003,6,"Cows","593","Federally Inspected","Dressed","Red Meat"
"7136","May-2003",2003,5,"Cows","594","Federally Inspected","Dressed","Red Meat"
"7137","Apr-2003",2003,4,"Cows","598","Federally Inspected","Dressed","Red Meat"
"7138","Mar-2003",2003,3,"Cows","598","Federally Inspected","Dressed","Red Meat"
"7139","Feb-2003",2003,2,"Cows","602","Federally Inspected","Dressed","Red Meat"
"7140","Jan-2003",2003,1,"Cows","597","Federally Inspected","Dressed","Red Meat"
"7141","Dec-2002",2002,12,"Cows","585","Federally Inspected","Dressed","Red Meat"
"7142","Nov-2002",2002,11,"Cows","578","Federally Inspected","Dressed","Red Meat"
"7143","Oct-2002",2002,10,"Cows","583","Federally Inspected","Dressed","Red Meat"
"7144","Sep-2002",2002,9,"Cows","579","Federally Inspected","Dressed","Red Meat"
"7145","Aug-2002",2002,8,"Cows","580","Federally Inspected","Dressed","Red Meat"
"7146","Jul-2002",2002,7,"Cows","586","Federally Inspected","Dressed","Red Meat"
"7147","Jun-2002",2002,6,"Cows","590","Federally Inspected","Dressed","Red Meat"
"7148","May-2002",2002,5,"Cows","595","Federally Inspected","Dressed","Red Meat"
"7149","Apr-2002",2002,4,"Cows","599","Federally Inspected","Dressed","Red Meat"
"7150","Mar-2002",2002,3,"Cows","607","Federally Inspected","Dressed","Red Meat"
"7151","Feb-2002",2002,2,"Cows","606","Federally Inspected","Dressed","Red Meat"
"7152","Jan-2002",2002,1,"Cows","602","Federally Inspected","Dressed","Red Meat"
"7153","Dec-2001",2001,12,"Cows","588","Federally Inspected","Dressed","Red Meat"
"7154","Nov-2001",2001,11,"Cows","579","Federally Inspected","Dressed","Red Meat"
"7155","Oct-2001",2001,10,"Cows","576","Federally Inspected","Dressed","Red Meat"
"7156","Sep-2001",2001,9,"Cows","582","Federally Inspected","Dressed","Red Meat"
"7157","Aug-2001",2001,8,"Cows","577","Federally Inspected","Dressed","Red Meat"
"7158","Jul-2001",2001,7,"Cows","582","Federally Inspected","Dressed","Red Meat"
"7159","Jun-2001",2001,6,"Cows","586","Federally Inspected","Dressed","Red Meat"
"7160","May-2001",2001,5,"Cows","582","Federally Inspected","Dressed","Red Meat"
"7161","Apr-2001",2001,4,"Cows","588","Federally Inspected","Dressed","Red Meat"
"7162","Mar-2001",2001,3,"Cows","589","Federally Inspected","Dressed","Red Meat"
"7163","Feb-2001",2001,2,"Cows","592","Federally Inspected","Dressed","Red Meat"
"7164","Jan-2001",2001,1,"Cows","590","Federally Inspected","Dressed","Red Meat"
"7165","Dec-2000",2000,12,"Cows","579","Federally Inspected","Dressed","Red Meat"
"7166","Nov-2000",2000,11,"Cows","578","Federally Inspected","Dressed","Red Meat"
"7167","Oct-2000",2000,10,"Cows","574","Federally Inspected","Dressed","Red Meat"
"7168","Sep-2000",2000,9,"Cows","575","Federally Inspected","Dressed","Red Meat"
"7169","Aug-2000",2000,8,"Cows","574","Federally Inspected","Dressed","Red Meat"
"7170","Jul-2000",2000,7,"Cows","580","Federally Inspected","Dressed","Red Meat"
"7171","Jun-2000",2000,6,"Cows","579","Federally Inspected","Dressed","Red Meat"
"7172","May-2000",2000,5,"Cows","579","Federally Inspected","Dressed","Red Meat"
"7173","Apr-2000",2000,4,"Cows","588","Federally Inspected","Dressed","Red Meat"
"7174","Mar-2000",2000,3,"Cows","587","Federally Inspected","Dressed","Red Meat"
"7175","Feb-2000",2000,2,"Cows","582","Federally Inspected","Dressed","Red Meat"
"7176","Jan-2000",2000,1,"Cows","575","Federally Inspected","Dressed","Red Meat"
"7177","Dec-1999",1999,12,"Cows","563","Federally Inspected","Dressed","Red Meat"
"7178","Nov-1999",1999,11,"Cows","552","Federally Inspected","Dressed","Red Meat"
"7179","Oct-1999",1999,10,"Cows","549","Federally Inspected","Dressed","Red Meat"
"7180","Sep-1999",1999,9,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7181","Aug-1999",1999,8,"Cows","553","Federally Inspected","Dressed","Red Meat"
"7182","Jul-1999",1999,7,"Cows","557","Federally Inspected","Dressed","Red Meat"
"7183","Jun-1999",1999,6,"Cows","562","Federally Inspected","Dressed","Red Meat"
"7184","May-1999",1999,5,"Cows","567","Federally Inspected","Dressed","Red Meat"
"7185","Apr-1999",1999,4,"Cows","567","Federally Inspected","Dressed","Red Meat"
"7186","Mar-1999",1999,3,"Cows","571","Federally Inspected","Dressed","Red Meat"
"7187","Feb-1999",1999,2,"Cows","567","Federally Inspected","Dressed","Red Meat"
"7188","Jan-1999",1999,1,"Cows","564","Federally Inspected","Dressed","Red Meat"
"7189","Dec-1998",1998,12,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7190","Nov-1998",1998,11,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7191","Oct-1998",1998,10,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7192","Sep-1998",1998,9,"Cows","548","Federally Inspected","Dressed","Red Meat"
"7193","Aug-1998",1998,8,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7194","Jul-1998",1998,7,"Cows","553","Federally Inspected","Dressed","Red Meat"
"7195","Jun-1998",1998,6,"Cows","564","Federally Inspected","Dressed","Red Meat"
"7196","May-1998",1998,5,"Cows","561","Federally Inspected","Dressed","Red Meat"
"7197","Apr-1998",1998,4,"Cows","561","Federally Inspected","Dressed","Red Meat"
"7198","Mar-1998",1998,3,"Cows","564","Federally Inspected","Dressed","Red Meat"
"7199","Feb-1998",1998,2,"Cows","554","Federally Inspected","Dressed","Red Meat"
"7200","Jan-1998",1998,1,"Cows","550","Federally Inspected","Dressed","Red Meat"
"7201","Dec-1997",1997,12,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7202","Nov-1997",1997,11,"Cows","540","Federally Inspected","Dressed","Red Meat"
"7203","Oct-1997",1997,10,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7204","Sep-1997",1997,9,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7205","Aug-1997",1997,8,"Cows","543","Federally Inspected","Dressed","Red Meat"
"7206","Jul-1997",1997,7,"Cows","548","Federally Inspected","Dressed","Red Meat"
"7207","Jun-1997",1997,6,"Cows","542","Federally Inspected","Dressed","Red Meat"
"7208","May-1997",1997,5,"Cows","536","Federally Inspected","Dressed","Red Meat"
"7209","Apr-1997",1997,4,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7210","Mar-1997",1997,3,"Cows","536","Federally Inspected","Dressed","Red Meat"
"7211","Feb-1997",1997,2,"Cows","528","Federally Inspected","Dressed","Red Meat"
"7212","Jan-1997",1997,1,"Cows","524","Federally Inspected","Dressed","Red Meat"
"7213","Dec-1996",1996,12,"Cows","517","Federally Inspected","Dressed","Red Meat"
"7214","Nov-1996",1996,11,"Cows","515","Federally Inspected","Dressed","Red Meat"
"7215","Oct-1996",1996,10,"Cows","516","Federally Inspected","Dressed","Red Meat"
"7216","Sep-1996",1996,9,"Cows","522","Federally Inspected","Dressed","Red Meat"
"7217","Aug-1996",1996,8,"Cows","522","Federally Inspected","Dressed","Red Meat"
"7218","Jul-1996",1996,7,"Cows","523","Federally Inspected","Dressed","Red Meat"
"7219","Jun-1996",1996,6,"Cows","524","Federally Inspected","Dressed","Red Meat"
"7220","May-1996",1996,5,"Cows","523","Federally Inspected","Dressed","Red Meat"
"7221","Apr-1996",1996,4,"Cows","526","Federally Inspected","Dressed","Red Meat"
"7222","Mar-1996",1996,3,"Cows","532","Federally Inspected","Dressed","Red Meat"
"7223","Feb-1996",1996,2,"Cows","533","Federally Inspected","Dressed","Red Meat"
"7224","Jan-1996",1996,1,"Cows","535","Federally Inspected","Dressed","Red Meat"
"7225","Dec-1995",1995,12,"Cows","527","Federally Inspected","Dressed","Red Meat"
"7226","Nov-1995",1995,11,"Cows","524","Federally Inspected","Dressed","Red Meat"
"7227","Oct-1995",1995,10,"Cows","525","Federally Inspected","Dressed","Red Meat"
"7228","Sep-1995",1995,9,"Cows","528","Federally Inspected","Dressed","Red Meat"
"7229","Aug-1995",1995,8,"Cows","535","Federally Inspected","Dressed","Red Meat"
"7230","Jul-1995",1995,7,"Cows","543","Federally Inspected","Dressed","Red Meat"
"7231","Jun-1995",1995,6,"Cows","545","Federally Inspected","Dressed","Red Meat"
"7232","May-1995",1995,5,"Cows","540","Federally Inspected","Dressed","Red Meat"
"7233","Apr-1995",1995,4,"Cows","538","Federally Inspected","Dressed","Red Meat"
"7234","Mar-1995",1995,3,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7235","Feb-1995",1995,2,"Cows","539","Federally Inspected","Dressed","Red Meat"
"7236","Jan-1995",1995,1,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7237","Dec-1994",1994,12,"Cows","527","Federally Inspected","Dressed","Red Meat"
"7238","Nov-1994",1994,11,"Cows","519","Federally Inspected","Dressed","Red Meat"
"7239","Oct-1994",1994,10,"Cows","523","Federally Inspected","Dressed","Red Meat"
"7240","Sep-1994",1994,9,"Cows","529","Federally Inspected","Dressed","Red Meat"
"7241","Aug-1994",1994,8,"Cows","534","Federally Inspected","Dressed","Red Meat"
"7242","Jul-1994",1994,7,"Cows","538","Federally Inspected","Dressed","Red Meat"
"7243","Jun-1994",1994,6,"Cows","536","Federally Inspected","Dressed","Red Meat"
"7244","May-1994",1994,5,"Cows","533","Federally Inspected","Dressed","Red Meat"
"7245","Apr-1994",1994,4,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7246","Mar-1994",1994,3,"Cows","550","Federally Inspected","Dressed","Red Meat"
"7247","Feb-1994",1994,2,"Cows","557","Federally Inspected","Dressed","Red Meat"
"7248","Jan-1994",1994,1,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7249","Dec-1993",1993,12,"Cows","535","Federally Inspected","Dressed","Red Meat"
"7250","Nov-1993",1993,11,"Cows","533","Federally Inspected","Dressed","Red Meat"
"7251","Oct-1993",1993,10,"Cows","533","Federally Inspected","Dressed","Red Meat"
"7252","Sep-1993",1993,9,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7253","Aug-1993",1993,8,"Cows","536","Federally Inspected","Dressed","Red Meat"
"7254","Jul-1993",1993,7,"Cows","542","Federally Inspected","Dressed","Red Meat"
"7255","Jun-1993",1993,6,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7256","May-1993",1993,5,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7257","Apr-1993",1993,4,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7258","Mar-1993",1993,3,"Cows","558","Federally Inspected","Dressed","Red Meat"
"7259","Feb-1993",1993,2,"Cows","562","Federally Inspected","Dressed","Red Meat"
"7260","Jan-1993",1993,1,"Cows","554","Federally Inspected","Dressed","Red Meat"
"7261","Dec-1992",1992,12,"Cows","543","Federally Inspected","Dressed","Red Meat"
"7262","Nov-1992",1992,11,"Cows","540","Federally Inspected","Dressed","Red Meat"
"7263","Oct-1992",1992,10,"Cows","537","Federally Inspected","Dressed","Red Meat"
"7264","Sep-1992",1992,9,"Cows","548","Federally Inspected","Dressed","Red Meat"
"7265","Aug-1992",1992,8,"Cows","550","Federally Inspected","Dressed","Red Meat"
"7266","Jul-1992",1992,7,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7267","Jun-1992",1992,6,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7268","May-1992",1992,5,"Cows","546","Federally Inspected","Dressed","Red Meat"
"7269","Apr-1992",1992,4,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7270","Mar-1992",1992,3,"Cows","555","Federally Inspected","Dressed","Red Meat"
"7271","Feb-1992",1992,2,"Cows","557","Federally Inspected","Dressed","Red Meat"
"7272","Jan-1992",1992,1,"Cows","553","Federally Inspected","Dressed","Red Meat"
"7273","Dec-1991",1991,12,"Cows","539","Federally Inspected","Dressed","Red Meat"
"7274","Nov-1991",1991,11,"Cows","541","Federally Inspected","Dressed","Red Meat"
"7275","Oct-1991",1991,10,"Cows","545","Federally Inspected","Dressed","Red Meat"
"7276","Sep-1991",1991,9,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7277","Aug-1991",1991,8,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7278","Jul-1991",1991,7,"Cows","549","Federally Inspected","Dressed","Red Meat"
"7279","Jun-1991",1991,6,"Cows","552","Federally Inspected","Dressed","Red Meat"
"7280","May-1991",1991,5,"Cows","551","Federally Inspected","Dressed","Red Meat"
"7281","Apr-1991",1991,4,"Cows","558","Federally Inspected","Dressed","Red Meat"
"7282","Mar-1991",1991,3,"Cows","564","Federally Inspected","Dressed","Red Meat"
"7283","Feb-1991",1991,2,"Cows","560","Federally Inspected","Dressed","Red Meat"
"7284","Jan-1991",1991,1,"Cows","557","Federally Inspected","Dressed","Red Meat"
"7285","Dec-1990",1990,12,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7286","Nov-1990",1990,11,"Cows","538","Federally Inspected","Dressed","Red Meat"
"7287","Oct-1990",1990,10,"Cows","533","Federally Inspected","Dressed","Red Meat"
"7288","Sep-1990",1990,9,"Cows","532","Federally Inspected","Dressed","Red Meat"
"7289","Aug-1990",1990,8,"Cows","535","Federally Inspected","Dressed","Red Meat"
"7290","Jul-1990",1990,7,"Cows","534","Federally Inspected","Dressed","Red Meat"
"7291","Jun-1990",1990,6,"Cows","538","Federally Inspected","Dressed","Red Meat"
"7292","May-1990",1990,5,"Cows","539","Federally Inspected","Dressed","Red Meat"
"7293","Apr-1990",1990,4,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7294","Mar-1990",1990,3,"Cows","547","Federally Inspected","Dressed","Red Meat"
"7295","Feb-1990",1990,2,"Cows","544","Federally Inspected","Dressed","Red Meat"
"7296","Jan-1990",1990,1,"Cows","538","Federally Inspected","Dressed","Red Meat"
"7297","Dec-1989",1989,12,"Cows","536","Federally Inspected","Dressed","Red Meat"
"7298","Nov-1989",1989,11,"Cows","531","Federally Inspected","Dressed","Red Meat"
