"","Date","Year","Month","Animal","Count","Commercial_Or_Federally_Inspected","Type_Of_Meat"
"11118","May-2001","2001","5","Barrows and Gilts",7549900,"Federally Inspected","Red Meat"
"11119","Apr-2001","2001","4","Barrows and Gilts",7448400,"Federally Inspected","Red Meat"
"11120","Mar-2001","2001","3","Barrows and Gilts",7910800,"Federally Inspected","Red Meat"
"11121","Feb-2001","2001","2","Barrows and Gilts",7242500,"Federally Inspected","Red Meat"
"11122","Jan-2001","2001","1","Barrows and Gilts",8220600,"Federally Inspected","Red Meat"
"11123","Dec-2000","2000","12","Barrows and Gilts",7682500,"Federally Inspected","Red Meat"
"11124","Nov-2000","2000","11","Barrows and Gilts",8337700,"Federally Inspected","Red Meat"
"11125","Oct-2000","2000","10","Barrows and Gilts",8448600,"Federally Inspected","Red Meat"
"11126","Sep-2000","2000","9","Barrows and Gilts",7717800,"Federally Inspected","Red Meat"
"11127","Aug-2000","2000","8","Barrows and Gilts",8173500,"Federally Inspected","Red Meat"
"11128","Jul-2000","2000","7","Barrows and Gilts",6965500,"Federally Inspected","Red Meat"
"11129","Jun-2000","2000","6","Barrows and Gilts",7529300,"Federally Inspected","Red Meat"
"11130","May-2000","2000","5","Barrows and Gilts",7539500,"Federally Inspected","Red Meat"
"11131","Apr-2000","2000","4","Barrows and Gilts",6863600,"Federally Inspected","Red Meat"
"11132","Mar-2000","2000","3","Barrows and Gilts",8404700,"Federally Inspected","Red Meat"
"11133","Feb-2000","2000","2","Barrows and Gilts",7697700,"Federally Inspected","Red Meat"
"11134","Jan-2000","2000","1","Barrows and Gilts",7754500,"Federally Inspected","Red Meat"
"11135","Dec-1999","1999","12","Barrows and Gilts",8422900,"Federally Inspected","Red Meat"
"11136","Nov-1999","1999","11","Barrows and Gilts",8440500,"Federally Inspected","Red Meat"
"11137","Oct-1999","1999","10","Barrows and Gilts",8506000,"Federally Inspected","Red Meat"
"11138","Sep-1999","1999","9","Barrows and Gilts",8178200,"Federally Inspected","Red Meat"
"11139","Aug-1999","1999","8","Barrows and Gilts",7918300,"Federally Inspected","Red Meat"
"11140","Jul-1999","1999","7","Barrows and Gilts",7465500,"Federally Inspected","Red Meat"
"11141","Jun-1999","1999","6","Barrows and Gilts",7861000,"Federally Inspected","Red Meat"
"11142","May-1999","1999","5","Barrows and Gilts",7025200,"Federally Inspected","Red Meat"
"11143","Apr-1999","1999","4","Barrows and Gilts",8073900,"Federally Inspected","Red Meat"
"11144","Mar-1999","1999","3","Barrows and Gilts",8603800,"Federally Inspected","Red Meat"
"11145","Feb-1999","1999","2","Barrows and Gilts",7447000,"Federally Inspected","Red Meat"
"11146","Jan-1999","1999","1","Barrows and Gilts",8057200,"Federally Inspected","Red Meat"
"11147","Dec-1998","1998","12","Barrows and Gilts",8881500,"Federally Inspected","Red Meat"
"11148","Nov-1998","1998","11","Barrows and Gilts",8328900,"Federally Inspected","Red Meat"
"11149","Oct-1998","1998","10","Barrows and Gilts",8842800,"Federally Inspected","Red Meat"
"11150","Sep-1998","1998","9","Barrows and Gilts",8104200,"Federally Inspected","Red Meat"
"11151","Aug-1998","1998","8","Barrows and Gilts",7684100,"Federally Inspected","Red Meat"
"11152","Jul-1998","1998","7","Barrows and Gilts",7772700,"Federally Inspected","Red Meat"
"11153","Jun-1998","1998","6","Barrows and Gilts",7262700,"Federally Inspected","Red Meat"
"11154","May-1998","1998","5","Barrows and Gilts",7145600,"Federally Inspected","Red Meat"
"11155","Apr-1998","1998","4","Barrows and Gilts",7872200,"Federally Inspected","Red Meat"
"11156","Mar-1998","1998","3","Barrows and Gilts",8016500,"Federally Inspected","Red Meat"
"11157","Feb-1998","1998","2","Barrows and Gilts",7300600,"Federally Inspected","Red Meat"
"11158","Jan-1998","1998","1","Barrows and Gilts",8141800,"Federally Inspected","Red Meat"
"11159","Dec-1997","1997","12","Barrows and Gilts",8133300,"Federally Inspected","Red Meat"
"11160","Nov-1997","1997","11","Barrows and Gilts",7295500,"Federally Inspected","Red Meat"
"11161","Oct-1997","1997","10","Barrows and Gilts",8293400,"Federally Inspected","Red Meat"
"11162","Sep-1997","1997","9","Barrows and Gilts",7560600,"Federally Inspected","Red Meat"
"11163","Aug-1997","1997","8","Barrows and Gilts",6898800,"Federally Inspected","Red Meat"
"11164","Jul-1997","1997","7","Barrows and Gilts",6855800,"Federally Inspected","Red Meat"
"11165","Jun-1997","1997","6","Barrows and Gilts",6559900,"Federally Inspected","Red Meat"
"11166","May-1997","1997","5","Barrows and Gilts",6679000,"Federally Inspected","Red Meat"
"11167","Apr-1997","1997","4","Barrows and Gilts",7283600,"Federally Inspected","Red Meat"
"11168","Mar-1997","1997","3","Barrows and Gilts",7152800,"Federally Inspected","Red Meat"
"11169","Feb-1997","1997","2","Barrows and Gilts",6565100,"Federally Inspected","Red Meat"
"11170","Jan-1997","1997","1","Barrows and Gilts",7308500,"Federally Inspected","Red Meat"
"11171","Dec-1996","1996","12","Barrows and Gilts",7159400,"Federally Inspected","Red Meat"
"11172","Nov-1996","1996","11","Barrows and Gilts",7176500,"Federally Inspected","Red Meat"
"11173","Oct-1996","1996","10","Barrows and Gilts",8090600,"Federally Inspected","Red Meat"
"11174","Sep-1996","1996","9","Barrows and Gilts",7227200,"Federally Inspected","Red Meat"
"11175","Aug-1996","1996","8","Barrows and Gilts",7168600,"Federally Inspected","Red Meat"
"11176","Jul-1996","1996","7","Barrows and Gilts",6832300,"Federally Inspected","Red Meat"
"11177","Jun-1996","1996","6","Barrows and Gilts",6067600,"Federally Inspected","Red Meat"
"11178","May-1996","1996","5","Barrows and Gilts",7109200,"Federally Inspected","Red Meat"
"11179","Apr-1996","1996","4","Barrows and Gilts",7495800,"Federally Inspected","Red Meat"
"11180","Mar-1996","1996","3","Barrows and Gilts",7192900,"Federally Inspected","Red Meat"
"11181","Feb-1996","1996","2","Barrows and Gilts",7156500,"Federally Inspected","Red Meat"
"11182","Jan-1996","1996","1","Barrows and Gilts",7766100,"Federally Inspected","Red Meat"
"11183","Dec-1995","1995","12","Barrows and Gilts",7533400,"Federally Inspected","Red Meat"
"11184","Nov-1995","1995","11","Barrows and Gilts",8050500,"Federally Inspected","Red Meat"
"11185","Oct-1995","1995","10","Barrows and Gilts",7993100,"Federally Inspected","Red Meat"
"11186","Sep-1995","1995","9","Barrows and Gilts",7383300,"Federally Inspected","Red Meat"
"11187","Aug-1995","1995","8","Barrows and Gilts",7656800,"Federally Inspected","Red Meat"
"11188","Jul-1995","1995","7","Barrows and Gilts",6535600,"Federally Inspected","Red Meat"
"11189","Jun-1995","1995","6","Barrows and Gilts",7319700,"Federally Inspected","Red Meat"
"11190","May-1995","1995","5","Barrows and Gilts",7634000,"Federally Inspected","Red Meat"
"11191","Apr-1995","1995","4","Barrows and Gilts",7047600,"Federally Inspected","Red Meat"
"11192","Mar-1995","1995","3","Barrows and Gilts",8219900,"Federally Inspected","Red Meat"
"11193","Feb-1995","1995","2","Barrows and Gilts",6805600,"Federally Inspected","Red Meat"
"11194","Jan-1995","1995","1","Barrows and Gilts",7482900,"Federally Inspected","Red Meat"
"11195","Dec-1994","1994","12","Barrows and Gilts",8086900,"Federally Inspected","Red Meat"
"11196","Nov-1994","1994","11","Barrows and Gilts",8064800,"Federally Inspected","Red Meat"
"11197","Oct-1994","1994","10","Barrows and Gilts",8161800,"Federally Inspected","Red Meat"
"11198","Sep-1994","1994","9","Barrows and Gilts",7782100,"Federally Inspected","Red Meat"
"11199","Aug-1994","1994","8","Barrows and Gilts",7561200,"Federally Inspected","Red Meat"
"11200","Jul-1994","1994","7","Barrows and Gilts",6549700,"Federally Inspected","Red Meat"
"11201","Jun-1994","1994","6","Barrows and Gilts",7035200,"Federally Inspected","Red Meat"
"11202","May-1994","1994","5","Barrows and Gilts",7024100,"Federally Inspected","Red Meat"
"11203","Apr-1994","1994","4","Barrows and Gilts",7250500,"Federally Inspected","Red Meat"
"11204","Mar-1994","1994","3","Barrows and Gilts",7733100,"Federally Inspected","Red Meat"
"11205","Feb-1994","1994","2","Barrows and Gilts",6439000,"Federally Inspected","Red Meat"
"11206","Jan-1994","1994","1","Barrows and Gilts",6926800,"Federally Inspected","Red Meat"
"11207","Dec-1993","1993","12","Barrows and Gilts",7789900,"Federally Inspected","Red Meat"
"11208","Nov-1993","1993","11","Barrows and Gilts",7577300,"Federally Inspected","Red Meat"
"11209","Oct-1993","1993","10","Barrows and Gilts",7480700,"Federally Inspected","Red Meat"
"11210","Sep-1993","1993","9","Barrows and Gilts",7348900,"Federally Inspected","Red Meat"
"11211","Aug-1993","1993","8","Barrows and Gilts",7062300,"Federally Inspected","Red Meat"
"11212","Jul-1993","1993","7","Barrows and Gilts",6623900,"Federally Inspected","Red Meat"
"11213","Jun-1993","1993","6","Barrows and Gilts",6938200,"Federally Inspected","Red Meat"
"11214","May-1993","1993","5","Barrows and Gilts",6642100,"Federally Inspected","Red Meat"
"11215","Apr-1993","1993","4","Barrows and Gilts",7467000,"Federally Inspected","Red Meat"
"11216","Mar-1993","1993","3","Barrows and Gilts",7571000,"Federally Inspected","Red Meat"
"11217","Feb-1993","1993","2","Barrows and Gilts",6590700,"Federally Inspected","Red Meat"
"11218","Jan-1993","1993","1","Barrows and Gilts",7269700,"Federally Inspected","Red Meat"
"11219","Dec-1992","1992","12","Barrows and Gilts",7726900,"Federally Inspected","Red Meat"
"11220","Nov-1992","1992","11","Barrows and Gilts",7421600,"Federally Inspected","Red Meat"
"11221","Oct-1992","1992","10","Barrows and Gilts",8184600,"Federally Inspected","Red Meat"
"11222","Sep-1992","1992","9","Barrows and Gilts",7800000,"Federally Inspected","Red Meat"
"11223","Aug-1992","1992","8","Barrows and Gilts",7089700,"Federally Inspected","Red Meat"
"11224","Jul-1992","1992","7","Barrows and Gilts",7003500,"Federally Inspected","Red Meat"
"11225","Jun-1992","1992","6","Barrows and Gilts",6735100,"Federally Inspected","Red Meat"
"11226","May-1992","1992","5","Barrows and Gilts",6530800,"Federally Inspected","Red Meat"
"11227","Apr-1992","1992","4","Barrows and Gilts",7222100,"Federally Inspected","Red Meat"
"11228","Mar-1992","1992","3","Barrows and Gilts",7560800,"Federally Inspected","Red Meat"
"11229","Feb-1992","1992","2","Barrows and Gilts",6796200,"Federally Inspected","Red Meat"
"11230","Jan-1992","1992","1","Barrows and Gilts",7735400,"Federally Inspected","Red Meat"
"11231","Dec-1991","1991","12","Barrows and Gilts",7324000,"Federally Inspected","Red Meat"
"11232","Nov-1991","1991","11","Barrows and Gilts",7372000,"Federally Inspected","Red Meat"
"11233","Oct-1991","1991","10","Barrows and Gilts",7895000,"Federally Inspected","Red Meat"
"11234","Sep-1991","1991","9","Barrows and Gilts",6816000,"Federally Inspected","Red Meat"
"11235","Aug-1991","1991","8","Barrows and Gilts",6695000,"Federally Inspected","Red Meat"
"11236","Jul-1991","1991","7","Barrows and Gilts",6153000,"Federally Inspected","Red Meat"
"11237","Jun-1991","1991","6","Barrows and Gilts",5777000,"Federally Inspected","Red Meat"
"11238","May-1991","1991","5","Barrows and Gilts",6597000,"Federally Inspected","Red Meat"
"11239","Apr-1991","1991","4","Barrows and Gilts",6978000,"Federally Inspected","Red Meat"
"11240","Mar-1991","1991","3","Barrows and Gilts",6716000,"Federally Inspected","Red Meat"
"11241","Feb-1991","1991","2","Barrows and Gilts",6153000,"Federally Inspected","Red Meat"
"11242","Jan-1991","1991","1","Barrows and Gilts",7090000,"Federally Inspected","Red Meat"
"11243","Dec-1990","1990","12","Barrows and Gilts",6798000,"Federally Inspected","Red Meat"
"11244","Nov-1990","1990","11","Barrows and Gilts",6964000,"Federally Inspected","Red Meat"
"11245","Oct-1990","1990","10","Barrows and Gilts",7151000,"Federally Inspected","Red Meat"
"11246","Sep-1990","1990","9","Barrows and Gilts",6347000,"Federally Inspected","Red Meat"
"11247","Aug-1990","1990","8","Barrows and Gilts",6668000,"Federally Inspected","Red Meat"
"11248","Jul-1990","1990","7","Barrows and Gilts",5587000,"Federally Inspected","Red Meat"
"11249","Jun-1990","1990","6","Barrows and Gilts",5751000,"Federally Inspected","Red Meat"
"11250","May-1990","1990","5","Barrows and Gilts",6410000,"Federally Inspected","Red Meat"
"11251","Apr-1990","1990","4","Barrows and Gilts",6452000,"Federally Inspected","Red Meat"
"11252","Mar-1990","1990","3","Barrows and Gilts",6922000,"Federally Inspected","Red Meat"
"11253","Feb-1990","1990","2","Barrows and Gilts",6329000,"Federally Inspected","Red Meat"
"11254","Jan-1990","1990","1","Barrows and Gilts",7016000,"Federally Inspected","Red Meat"
"11255","Dec-1989","1989","12","Barrows and Gilts",6628000,"Federally Inspected","Red Meat"
"11256","Nov-1989","1989","11","Barrows and Gilts",7399000,"Federally Inspected","Red Meat"
"11257","Oct-1989","1989","10","Barrows and Gilts",7403000,"Federally Inspected","Red Meat"
"11258","Sep-1989","1989","9","Barrows and Gilts",7065000,"Federally Inspected","Red Meat"
"11259","Aug-1989","1989","8","Barrows and Gilts",6898000,"Federally Inspected","Red Meat"
"11260","Jul-1989","1989","7","Barrows and Gilts",5701000,"Federally Inspected","Red Meat"
"11261","Jun-1989","1989","6","Barrows and Gilts",6427000,"Federally Inspected","Red Meat"
"11262","May-1989","1989","5","Barrows and Gilts",6862000,"Federally Inspected","Red Meat"
"11263","Apr-1989","1989","4","Barrows and Gilts",6848000,"Federally Inspected","Red Meat"
"11264","Mar-1989","1989","3","Barrows and Gilts",7182000,"Federally Inspected","Red Meat"
"11265","Feb-1989","1989","2","Barrows and Gilts",6294000,"Federally Inspected","Red Meat"
"11266","Jan-1989","1989","1","Barrows and Gilts",6719000,"Federally Inspected","Red Meat"
"11267","Dec-1988","1988","12","Barrows and Gilts",7312000,"Federally Inspected","Red Meat"
"11268","Nov-1988","1988","11","Barrows and Gilts",7504000,"Federally Inspected","Red Meat"
"11269","Oct-1988","1988","10","Barrows and Gilts",7470000,"Federally Inspected","Red Meat"
"11270","Sep-1988","1988","9","Barrows and Gilts",7066000,"Federally Inspected","Red Meat"
"11271","Aug-1988","1988","8","Barrows and Gilts",6622000,"Federally Inspected","Red Meat"
"11272","Jul-1988","1988","7","Barrows and Gilts",5773000,"Federally Inspected","Red Meat"
"11273","Jun-1988","1988","6","Barrows and Gilts",6276000,"Federally Inspected","Red Meat"
"11274","May-1988","1988","5","Barrows and Gilts",6364000,"Federally Inspected","Red Meat"
"11275","Apr-1988","1988","4","Barrows and Gilts",6604000,"Federally Inspected","Red Meat"
"11276","Mar-1988","1988","3","Barrows and Gilts",7137000,"Federally Inspected","Red Meat"
"11277","Feb-1988","1988","2","Barrows and Gilts",6172000,"Federally Inspected","Red Meat"
"11278","Jan-1988","1988","1","Barrows and Gilts",6465000,"Federally Inspected","Red Meat"
"11279","Dec-1987","1987","12","Barrows and Gilts",7241000,"Federally Inspected","Red Meat"
"11280","Nov-1987","1987","11","Barrows and Gilts",6789000,"Federally Inspected","Red Meat"
"11281","Oct-1987","1987","10","Barrows and Gilts",7164000,"Federally Inspected","Red Meat"
"11282","Sep-1987","1987","9","Barrows and Gilts",6476000,"Federally Inspected","Red Meat"
"11283","Aug-1987","1987","8","Barrows and Gilts",5634000,"Federally Inspected","Red Meat"
"11284","Jul-1987","1987","7","Barrows and Gilts",5619000,"Federally Inspected","Red Meat"
"11285","Jun-1987","1987","6","Barrows and Gilts",5610000,"Federally Inspected","Red Meat"
"11286","May-1987","1987","5","Barrows and Gilts",5618000,"Federally Inspected","Red Meat"
"11287","Apr-1987","1987","4","Barrows and Gilts",6168000,"Federally Inspected","Red Meat"
"11288","Mar-1987","1987","3","Barrows and Gilts",6481000,"Federally Inspected","Red Meat"
"11289","Feb-1987","1987","2","Barrows and Gilts",5599000,"Federally Inspected","Red Meat"
"11290","Jan-1987","1987","1","Barrows and Gilts",6408000,"Federally Inspected","Red Meat"
"11291","Dec-1986","1986","12","Barrows and Gilts",6163000,"Federally Inspected","Red Meat"
"11292","Nov-1986","1986","11","Barrows and Gilts",5746000,"Federally Inspected","Red Meat"
"11293","Oct-1986","1986","10","Barrows and Gilts",6724000,"Federally Inspected","Red Meat"
"11294","Sep-1986","1986","9","Barrows and Gilts",5949000,"Federally Inspected","Red Meat"
"11295","Aug-1986","1986","8","Barrows and Gilts",5412000,"Federally Inspected","Red Meat"
"11296","Jul-1986","1986","7","Barrows and Gilts",5505000,"Federally Inspected","Red Meat"
"11297","Jun-1986","1986","6","Barrows and Gilts",5528000,"Federally Inspected","Red Meat"
"11298","May-1986","1986","5","Barrows and Gilts",6350000,"Federally Inspected","Red Meat"
"11299","Apr-1986","1986","4","Barrows and Gilts",6815000,"Federally Inspected","Red Meat"
"11300","Mar-1986","1986","3","Barrows and Gilts",6329000,"Federally Inspected","Red Meat"
"11301","Feb-1986","1986","2","Barrows and Gilts",5822000,"Federally Inspected","Red Meat"
"11302","Jan-1986","1986","1","Barrows and Gilts",6561000,"Federally Inspected","Red Meat"
"11303","Dec-1985","1985","12","Barrows and Gilts",6224000,"Federally Inspected","Red Meat"
"11304","Nov-1985","1985","11","Barrows and Gilts",6425000,"Federally Inspected","Red Meat"
"11305","Oct-1985","1985","10","Barrows and Gilts",7139000,"Federally Inspected","Red Meat"
"11306","Sep-1985","1985","9","Barrows and Gilts",6348000,"Federally Inspected","Red Meat"
"11307","Aug-1985","1985","8","Barrows and Gilts",6372000,"Federally Inspected","Red Meat"
