"","Date","Year","Month","Animal","Weight","Type_Of_Meat"
"3383","Feb-1988",1988,2,"Turkey",281.84,"Poultry"
"3384","Jan-1988",1988,1,"Turkey",266.21,"Poultry"
"3385","Dec-1987",1987,12,"Turkey",291.87,"Poultry"
"3386","Nov-1987",1987,11,"Turkey",612.91,"Poultry"
"3387","Oct-1987",1987,10,"Turkey",618.75,"Poultry"
"3388","Sep-1987",1987,9,"Turkey",560.02,"Poultry"
"3389","Aug-1987",1987,8,"Turkey",472.74,"Poultry"
"3390","Jul-1987",1987,7,"Turkey",381.59,"Poultry"
"3391","Jun-1987",1987,6,"Turkey",298.11,"Poultry"
"3392","May-1987",1987,5,"Turkey",250.82,"Poultry"
"3393","Apr-1987",1987,4,"Turkey",225.98,"Poultry"
"3394","Mar-1987",1987,3,"Turkey",211.38,"Poultry"
"3395","Feb-1987",1987,2,"Turkey",198.1,"Poultry"
"3396","Jan-1987",1987,1,"Turkey",178.23,"Poultry"
"3397","Dec-1986",1986,12,"Turkey",249.05,"Poultry"
"3398","Nov-1986",1986,11,"Turkey",543.2,"Poultry"
"3399","Oct-1986",1986,10,"Turkey",511.56,"Poultry"
"3400","Sep-1986",1986,9,"Turkey",449.34,"Poultry"
"3401","Aug-1986",1986,8,"Turkey",388.11,"Poultry"
"3402","Jul-1986",1986,7,"Turkey",297.8,"Poultry"
"3403","Jun-1986",1986,6,"Turkey",229.46,"Poultry"
"3404","May-1986",1986,5,"Turkey",188.91,"Poultry"
"3405","Apr-1986",1986,4,"Turkey",150.53,"Poultry"
"3406","Mar-1986",1986,3,"Turkey",163.61,"Poultry"
"3407","Feb-1986",1986,2,"Turkey",159.21,"Poultry"
"3408","Jan-1986",1986,1,"Turkey",150.2,"Poultry"
"3409","Dec-1985",1985,12,"Turkey",208.15,"Poultry"
"3410","Nov-1985",1985,11,"Turkey",484.05,"Poultry"
"3411","Oct-1985",1985,10,"Turkey",444.46,"Poultry"
"3412","Sep-1985",1985,9,"Turkey",387.8,"Poultry"
"3413","Aug-1985",1985,8,"Turkey",304.73,"Poultry"
"3414","Jul-1985",1985,7,"Turkey",243.27,"Poultry"
"3415","Jun-1985",1985,6,"Turkey",183.74,"Poultry"
"3416","May-1985",1985,5,"Turkey",157,"Poultry"
"3417","Apr-1985",1985,4,"Turkey",131.06,"Poultry"
"3418","Mar-1985",1985,3,"Turkey",129.45,"Poultry"
"3419","Feb-1985",1985,2,"Turkey",124.11,"Poultry"
"3420","Jan-1985",1985,1,"Turkey",125.32,"Poultry"
"3421","Dec-1984",1984,12,"Turkey",195.65,"Poultry"
"3422","Nov-1984",1984,11,"Turkey",415.43,"Poultry"
"3423","Oct-1984",1984,10,"Turkey",390.56,"Poultry"
"3424","Sep-1984",1984,9,"Turkey",331.33,"Poultry"
"3425","Aug-1984",1984,8,"Turkey",278.25,"Poultry"
"3426","Jul-1984",1984,7,"Turkey",226.3,"Poultry"
"3427","Jun-1984",1984,6,"Turkey",180.94,"Poultry"
"3428","May-1984",1984,5,"Turkey",142.22,"Poultry"
"3429","Apr-1984",1984,4,"Turkey",144.36,"Poultry"
"3430","Mar-1984",1984,3,"Turkey",145.77,"Poultry"
"3431","Feb-1984",1984,2,"Turkey",161.47,"Poultry"
"3432","Jan-1984",1984,1,"Turkey",161.75,"Poultry"
"3433","Dec-1983",1983,12,"Turkey",251.56,"Poultry"
"3434","Nov-1983",1983,11,"Turkey",460.08,"Poultry"
"3435","Oct-1983",1983,10,"Turkey",432.19,"Poultry"
"3436","Sep-1983",1983,9,"Turkey",384.3,"Poultry"
"3437","Aug-1983",1983,8,"Turkey",323.46,"Poultry"
"3438","Jul-1983",1983,7,"Turkey",255.74,"Poultry"
"3439","Jun-1983",1983,6,"Turkey",210.46,"Poultry"
"3440","May-1983",1983,5,"Turkey",192.27,"Poultry"
"3441","Apr-1983",1983,4,"Turkey",185.33,"Poultry"
"3442","Mar-1983",1983,3,"Turkey",187.69,"Poultry"
"3443","Feb-1983",1983,2,"Turkey",193.83,"Poultry"
"3444","Jan-1983",1983,1,"Turkey",203.91,"Poultry"
"3445","Dec-2023",2023,12,"Frozen Eggs",29.36,"Poultry"
"3446","Nov-2023",2023,11,"Frozen Eggs",31.46,"Poultry"
"3447","Oct-2023",2023,10,"Frozen Eggs",30.18,"Poultry"
"3448","Sep-2023",2023,9,"Frozen Eggs",32.21,"Poultry"
"3449","Aug-2023",2023,8,"Frozen Eggs",29.4,"Poultry"
"3450","Jul-2023",2023,7,"Frozen Eggs",27.35,"Poultry"
"3451","Jun-2023",2023,6,"Frozen Eggs",30.47,"Poultry"
"3452","May-2023",2023,5,"Frozen Eggs",24.94,"Poultry"
"3453","Apr-2023",2023,4,"Frozen Eggs",24.36,"Poultry"
"3454","Mar-2023",2023,3,"Frozen Eggs",25.53,"Poultry"
"3455","Feb-2023",2023,2,"Frozen Eggs",28.72,"Poultry"
"3456","Jan-2023",2023,1,"Frozen Eggs",24.24,"Poultry"
"3457","Dec-2022",2022,12,"Frozen Eggs",23.8,"Poultry"
"3458","Nov-2022",2022,11,"Frozen Eggs",24.2,"Poultry"
"3459","Oct-2022",2022,10,"Frozen Eggs",26.65,"Poultry"
"3460","Sep-2022",2022,9,"Frozen Eggs",25.69,"Poultry"
"3461","Aug-2022",2022,8,"Frozen Eggs",22.99,"Poultry"
"3462","Jul-2022",2022,7,"Frozen Eggs",23.69,"Poultry"
"3463","Jun-2022",2022,6,"Frozen Eggs",21.94,"Poultry"
"3464","May-2022",2022,5,"Frozen Eggs",22.43,"Poultry"
"3465","Apr-2022",2022,4,"Frozen Eggs",24.33,"Poultry"
"3466","Mar-2022",2022,3,"Frozen Eggs",27.98,"Poultry"
"3467","Feb-2022",2022,2,"Frozen Eggs",26.09,"Poultry"
"3468","Jan-2022",2022,1,"Frozen Eggs",24.73,"Poultry"
"3469","Dec-2021",2021,12,"Frozen Eggs",23.07,"Poultry"
"3470","Nov-2021",2021,11,"Frozen Eggs",26.39,"Poultry"
"3471","Oct-2021",2021,10,"Frozen Eggs",25.18,"Poultry"
"3472","Sep-2021",2021,9,"Frozen Eggs",26.77,"Poultry"
"3473","Aug-2021",2021,8,"Frozen Eggs",26.86,"Poultry"
"3474","Jul-2021",2021,7,"Frozen Eggs",25.34,"Poultry"
"3475","Jun-2021",2021,6,"Frozen Eggs",26.17,"Poultry"
"3476","May-2021",2021,5,"Frozen Eggs",24.16,"Poultry"
"3477","Apr-2021",2021,4,"Frozen Eggs",26.74,"Poultry"
"3478","Mar-2021",2021,3,"Frozen Eggs",29.58,"Poultry"
"3479","Feb-2021",2021,2,"Frozen Eggs",32.01,"Poultry"
"3480","Jan-2021",2021,1,"Frozen Eggs",31.7,"Poultry"
"3481","Dec-2020",2020,12,"Frozen Eggs",32.44,"Poultry"
"3482","Nov-2020",2020,11,"Frozen Eggs",34.89,"Poultry"
"3483","Oct-2020",2020,10,"Frozen Eggs",37.88,"Poultry"
"3484","Sep-2020",2020,9,"Frozen Eggs",39.25,"Poultry"
"3485","Aug-2020",2020,8,"Frozen Eggs",39.04,"Poultry"
"3486","Jul-2020",2020,7,"Frozen Eggs",39.29,"Poultry"
"3487","Jun-2020",2020,6,"Frozen Eggs",37.99,"Poultry"
"3488","May-2020",2020,5,"Frozen Eggs",44.18,"Poultry"
"3489","Apr-2020",2020,4,"Frozen Eggs",39.59,"Poultry"
"3490","Mar-2020",2020,3,"Frozen Eggs",38.42,"Poultry"
"3491","Feb-2020",2020,2,"Frozen Eggs",38.27,"Poultry"
"3492","Jan-2020",2020,1,"Frozen Eggs",40.77,"Poultry"
"3493","Dec-2019",2019,12,"Frozen Eggs",35.24,"Poultry"
"3494","Nov-2019",2019,11,"Frozen Eggs",33.68,"Poultry"
"3495","Oct-2019",2019,10,"Frozen Eggs",36.3,"Poultry"
"3496","Sep-2019",2019,9,"Frozen Eggs",36.36,"Poultry"
"3497","Aug-2019",2019,8,"Frozen Eggs",36.27,"Poultry"
"3498","Jul-2019",2019,7,"Frozen Eggs",37.37,"Poultry"
"3499","Jun-2019",2019,6,"Frozen Eggs",35.41,"Poultry"
"3500","May-2019",2019,5,"Frozen Eggs",36.09,"Poultry"
"3501","Apr-2019",2019,4,"Frozen Eggs",37.56,"Poultry"
"3502","Mar-2019",2019,3,"Frozen Eggs",34.49,"Poultry"
"3503","Feb-2019",2019,2,"Frozen Eggs",32.26,"Poultry"
"3504","Jan-2019",2019,1,"Frozen Eggs",29.38,"Poultry"
"3505","Dec-2018",2018,12,"Frozen Eggs",29.6,"Poultry"
"3506","Nov-2018",2018,11,"Frozen Eggs",30.27,"Poultry"
"3507","Oct-2018",2018,10,"Frozen Eggs",28.94,"Poultry"
"3508","Sep-2018",2018,9,"Frozen Eggs",31.99,"Poultry"
"3509","Aug-2018",2018,8,"Frozen Eggs",29.79,"Poultry"
"3510","Jul-2018",2018,7,"Frozen Eggs",30.71,"Poultry"
"3511","Jun-2018",2018,6,"Frozen Eggs",30.24,"Poultry"
"3512","May-2018",2018,5,"Frozen Eggs",27.76,"Poultry"
"3513","Apr-2018",2018,4,"Frozen Eggs",28.18,"Poultry"
"3514","Mar-2018",2018,3,"Frozen Eggs",32.31,"Poultry"
"3515","Feb-2018",2018,2,"Frozen Eggs",31.04,"Poultry"
"3516","Jan-2018",2018,1,"Frozen Eggs",30.16,"Poultry"
"3517","Dec-2017",2017,12,"Frozen Eggs",27.91,"Poultry"
"3518","Nov-2017",2017,11,"Frozen Eggs",32.93,"Poultry"
"3519","Oct-2017",2017,10,"Frozen Eggs",33.93,"Poultry"
"3520","Sep-2017",2017,9,"Frozen Eggs",35.17,"Poultry"
"3521","Aug-2017",2017,8,"Frozen Eggs",40.19,"Poultry"
"3522","Jul-2017",2017,7,"Frozen Eggs",41.71,"Poultry"
"3523","Jun-2017",2017,6,"Frozen Eggs",39.03,"Poultry"
"3524","May-2017",2017,5,"Frozen Eggs",41.18,"Poultry"
"3525","Apr-2017",2017,4,"Frozen Eggs",41.91,"Poultry"
"3526","Mar-2017",2017,3,"Frozen Eggs",41.07,"Poultry"
"3527","Feb-2017",2017,2,"Frozen Eggs",36.91,"Poultry"
"3528","Jan-2017",2017,1,"Frozen Eggs",35.65,"Poultry"
"3529","Dec-2016",2016,12,"Frozen Eggs",36.49,"Poultry"
"3530","Nov-2016",2016,11,"Frozen Eggs",34.34,"Poultry"
"3531","Oct-2016",2016,10,"Frozen Eggs",33.08,"Poultry"
"3532","Sep-2016",2016,9,"Frozen Eggs",31.73,"Poultry"
"3533","Aug-2016",2016,8,"Frozen Eggs",37.21,"Poultry"
"3534","Jul-2016",2016,7,"Frozen Eggs",37.96,"Poultry"
"3535","Jun-2016",2016,6,"Frozen Eggs",35.96,"Poultry"
"3536","May-2016",2016,5,"Frozen Eggs",33.67,"Poultry"
"3537","Apr-2016",2016,4,"Frozen Eggs",31.74,"Poultry"
"3538","Mar-2016",2016,3,"Frozen Eggs",37.4,"Poultry"
"3539","Feb-2016",2016,2,"Frozen Eggs",42.16,"Poultry"
"3540","Jan-2016",2016,1,"Frozen Eggs",40.9,"Poultry"
"3541","Dec-2015",2015,12,"Frozen Eggs",36.01,"Poultry"
"3542","Nov-2015",2015,11,"Frozen Eggs",37.49,"Poultry"
"3543","Oct-2015",2015,10,"Frozen Eggs",32.32,"Poultry"
"3544","Sep-2015",2015,9,"Frozen Eggs",30.57,"Poultry"
"3545","Aug-2015",2015,8,"Frozen Eggs",27.41,"Poultry"
"3546","Jul-2015",2015,7,"Frozen Eggs",26.89,"Poultry"
"3547","Jun-2015",2015,6,"Frozen Eggs",28.22,"Poultry"
"3548","May-2015",2015,5,"Frozen Eggs",31.26,"Poultry"
"3549","Apr-2015",2015,4,"Frozen Eggs",31.98,"Poultry"
"3550","Mar-2015",2015,3,"Frozen Eggs",35.65,"Poultry"
"3551","Feb-2015",2015,2,"Frozen Eggs",34.67,"Poultry"
"3552","Jan-2015",2015,1,"Frozen Eggs",30.72,"Poultry"
"3553","Dec-2014",2014,12,"Frozen Eggs",30.35,"Poultry"
"3554","Nov-2014",2014,11,"Frozen Eggs",31.96,"Poultry"
"3555","Oct-2014",2014,10,"Frozen Eggs",31.13,"Poultry"
"3556","Sep-2014",2014,9,"Frozen Eggs",29.82,"Poultry"
"3557","Aug-2014",2014,8,"Frozen Eggs",31.45,"Poultry"
"3558","Jul-2014",2014,7,"Frozen Eggs",30.14,"Poultry"
"3559","Jun-2014",2014,6,"Frozen Eggs",28.3,"Poultry"
"3560","May-2014",2014,5,"Frozen Eggs",27.43,"Poultry"
"3561","Apr-2014",2014,4,"Frozen Eggs",29.04,"Poultry"
"3562","Mar-2014",2014,3,"Frozen Eggs",34.63,"Poultry"
"3563","Feb-2014",2014,2,"Frozen Eggs",34.69,"Poultry"
"3564","Jan-2014",2014,1,"Frozen Eggs",30.35,"Poultry"
"3565","Dec-2013",2013,12,"Frozen Eggs",29.75,"Poultry"
"3566","Nov-2013",2013,11,"Frozen Eggs",33.83,"Poultry"
"3567","Oct-2013",2013,10,"Frozen Eggs",33.58,"Poultry"
"3568","Sep-2013",2013,9,"Frozen Eggs",30.14,"Poultry"
"3569","Aug-2013",2013,8,"Frozen Eggs",26.12,"Poultry"
"3570","Jul-2013",2013,7,"Frozen Eggs",30.59,"Poultry"
"3571","Jun-2013",2013,6,"Frozen Eggs",28.86,"Poultry"
"3572","May-2013",2013,5,"Frozen Eggs",29.34,"Poultry"
"3573","Apr-2013",2013,4,"Frozen Eggs",27.14,"Poultry"
"3574","Mar-2013",2013,3,"Frozen Eggs",28.62,"Poultry"
"3575","Feb-2013",2013,2,"Frozen Eggs",29.66,"Poultry"
"3576","Jan-2013",2013,1,"Frozen Eggs",27.38,"Poultry"
"3577","Dec-2012",2012,12,"Frozen Eggs",27.25,"Poultry"
"3578","Nov-2012",2012,11,"Frozen Eggs",28.97,"Poultry"
"3579","Oct-2012",2012,10,"Frozen Eggs",31.38,"Poultry"
"3580","Sep-2012",2012,9,"Frozen Eggs",35.86,"Poultry"
"3581","Aug-2012",2012,8,"Frozen Eggs",38.65,"Poultry"
"3582","Jul-2012",2012,7,"Frozen Eggs",40.19,"Poultry"
"3583","Jun-2012",2012,6,"Frozen Eggs",34.5,"Poultry"
"3584","May-2012",2012,5,"Frozen Eggs",32.53,"Poultry"
"3585","Apr-2012",2012,4,"Frozen Eggs",33.67,"Poultry"
"3586","Mar-2012",2012,3,"Frozen Eggs",36.33,"Poultry"
"3587","Feb-2012",2012,2,"Frozen Eggs",37.42,"Poultry"
"3588","Jan-2012",2012,1,"Frozen Eggs",36.49,"Poultry"
"3589","Dec-2011",2011,12,"Frozen Eggs",32.97,"Poultry"
"3590","Nov-2011",2011,11,"Frozen Eggs",33.9,"Poultry"
"3591","Oct-2011",2011,10,"Frozen Eggs",31.89,"Poultry"
"3592","Sep-2011",2011,9,"Frozen Eggs",31.01,"Poultry"
"3593","Aug-2011",2011,8,"Frozen Eggs",33.92,"Poultry"
"3594","Jul-2011",2011,7,"Frozen Eggs",33.81,"Poultry"
"3595","Jun-2011",2011,6,"Frozen Eggs",29.03,"Poultry"
"3596","May-2011",2011,5,"Frozen Eggs",27.68,"Poultry"
"3597","Apr-2011",2011,4,"Frozen Eggs",27.29,"Poultry"
"3598","Mar-2011",2011,3,"Frozen Eggs",28.14,"Poultry"
"3599","Feb-2011",2011,2,"Frozen Eggs",26.79,"Poultry"
"3600","Jan-2011",2011,1,"Frozen Eggs",25.36,"Poultry"
"3601","Dec-2010",2010,12,"Frozen Eggs",22.91,"Poultry"
"3602","Nov-2010",2010,11,"Frozen Eggs",25.55,"Poultry"
"3603","Oct-2010",2010,10,"Frozen Eggs",26.05,"Poultry"
"3604","Sep-2010",2010,9,"Frozen Eggs",24.69,"Poultry"
"3605","Aug-2010",2010,8,"Frozen Eggs",24.68,"Poultry"
"3606","Jul-2010",2010,7,"Frozen Eggs",25.01,"Poultry"
"3607","Jun-2010",2010,6,"Frozen Eggs",22.42,"Poultry"
"3608","May-2010",2010,5,"Frozen Eggs",22.39,"Poultry"
"3609","Apr-2010",2010,4,"Frozen Eggs",21.62,"Poultry"
"3610","Mar-2010",2010,3,"Frozen Eggs",24.11,"Poultry"
"3611","Feb-2010",2010,2,"Frozen Eggs",24.34,"Poultry"
"3612","Jan-2010",2010,1,"Frozen Eggs",23.64,"Poultry"
"3613","Dec-2009",2009,12,"Frozen Eggs",21.16,"Poultry"
"3614","Nov-2009",2009,11,"Frozen Eggs",22.91,"Poultry"
"3615","Oct-2009",2009,10,"Frozen Eggs",21.59,"Poultry"
"3616","Sep-2009",2009,9,"Frozen Eggs",22.56,"Poultry"
"3617","Aug-2009",2009,8,"Frozen Eggs",22.58,"Poultry"
"3618","Jul-2009",2009,7,"Frozen Eggs",21.66,"Poultry"
"3619","Jun-2009",2009,6,"Frozen Eggs",21.71,"Poultry"
"3620","May-2009",2009,5,"Frozen Eggs",18.24,"Poultry"
"3621","Apr-2009",2009,4,"Frozen Eggs",20.34,"Poultry"
"3622","Mar-2009",2009,3,"Frozen Eggs",22.07,"Poultry"
"3623","Feb-2009",2009,2,"Frozen Eggs",22.56,"Poultry"
"3624","Jan-2009",2009,1,"Frozen Eggs",22.64,"Poultry"
"3625","Dec-2008",2008,12,"Frozen Eggs",21.26,"Poultry"
"3626","Nov-2008",2008,11,"Frozen Eggs",22.36,"Poultry"
"3627","Oct-2008",2008,10,"Frozen Eggs",21.89,"Poultry"
"3628","Sep-2008",2008,9,"Frozen Eggs",20.8,"Poultry"
"3629","Aug-2008",2008,8,"Frozen Eggs",21.1,"Poultry"
"3630","Jul-2008",2008,7,"Frozen Eggs",16.14,"Poultry"
"3631","Jun-2008",2008,6,"Frozen Eggs",12.44,"Poultry"
"3632","May-2008",2008,5,"Frozen Eggs",16.03,"Poultry"
"3633","Apr-2008",2008,4,"Frozen Eggs",16.3,"Poultry"
"3634","Mar-2008",2008,3,"Frozen Eggs",16.73,"Poultry"
"3635","Feb-2008",2008,2,"Frozen Eggs",12.01,"Poultry"
"3636","Jan-2008",2008,1,"Frozen Eggs",14.65,"Poultry"
"3637","Dec-2007",2007,12,"Frozen Eggs",15.18,"Poultry"
"3638","Nov-2007",2007,11,"Frozen Eggs",17.56,"Poultry"
"3639","Oct-2007",2007,10,"Frozen Eggs",17.7,"Poultry"
"3640","Sep-2007",2007,9,"Frozen Eggs",18.49,"Poultry"
"3641","Aug-2007",2007,8,"Frozen Eggs",17.5,"Poultry"
"3642","Jul-2007",2007,7,"Frozen Eggs",17.41,"Poultry"
"3643","Jun-2007",2007,6,"Frozen Eggs",15.17,"Poultry"
"3644","May-2007",2007,5,"Frozen Eggs",14.32,"Poultry"
"3645","Apr-2007",2007,4,"Frozen Eggs",14.63,"Poultry"
"3646","Mar-2007",2007,3,"Frozen Eggs",15.69,"Poultry"
"3647","Feb-2007",2007,2,"Frozen Eggs",17.21,"Poultry"
"3648","Jan-2007",2007,1,"Frozen Eggs",16.48,"Poultry"
"3649","Dec-2006",2006,12,"Frozen Eggs",17.06,"Poultry"
"3650","Nov-2006",2006,11,"Frozen Eggs",16.26,"Poultry"
"3651","Oct-2006",2006,10,"Frozen Eggs",19.04,"Poultry"
"3652","Sep-2006",2006,9,"Frozen Eggs",21.56,"Poultry"
"3653","Aug-2006",2006,8,"Frozen Eggs",23.6,"Poultry"
"3654","Jul-2006",2006,7,"Frozen Eggs",22.06,"Poultry"
"3655","Jun-2006",2006,6,"Frozen Eggs",21.01,"Poultry"
"3656","May-2006",2006,5,"Frozen Eggs",23.26,"Poultry"
"3657","Apr-2006",2006,4,"Frozen Eggs",20.76,"Poultry"
"3658","Mar-2006",2006,3,"Frozen Eggs",24.47,"Poultry"
"3659","Feb-2006",2006,2,"Frozen Eggs",22.45,"Poultry"
"3660","Jan-2006",2006,1,"Frozen Eggs",21.02,"Poultry"
"3661","Dec-2005",2005,12,"Frozen Eggs",17.6,"Poultry"
"3662","Nov-2005",2005,11,"Frozen Eggs",17.62,"Poultry"
"3663","Oct-2005",2005,10,"Frozen Eggs",18.84,"Poultry"
"3664","Sep-2005",2005,9,"Frozen Eggs",19.94,"Poultry"
"3665","Aug-2005",2005,8,"Frozen Eggs",19.61,"Poultry"
"3666","Jul-2005",2005,7,"Frozen Eggs",19.68,"Poultry"
"3667","Jun-2005",2005,6,"Frozen Eggs",17.67,"Poultry"
"3668","May-2005",2005,5,"Frozen Eggs",18.9,"Poultry"
"3669","Apr-2005",2005,4,"Frozen Eggs",18.55,"Poultry"
"3670","Mar-2005",2005,3,"Frozen Eggs",17.87,"Poultry"
"3671","Feb-2005",2005,2,"Frozen Eggs",18.58,"Poultry"
"3672","Jan-2005",2005,1,"Frozen Eggs",19.11,"Poultry"
"3673","Dec-2004",2004,12,"Frozen Eggs",17.32,"Poultry"
"3674","Nov-2004",2004,11,"Frozen Eggs",17.88,"Poultry"
"3675","Oct-2004",2004,10,"Frozen Eggs",18.72,"Poultry"
"3676","Sep-2004",2004,9,"Frozen Eggs",17.27,"Poultry"
"3677","Aug-2004",2004,8,"Frozen Eggs",16.72,"Poultry"
"3678","Jul-2004",2004,7,"Frozen Eggs",18.26,"Poultry"
"3679","Jun-2004",2004,6,"Frozen Eggs",20.55,"Poultry"
"3680","May-2004",2004,5,"Frozen Eggs",20.91,"Poultry"
"3681","Apr-2004",2004,4,"Frozen Eggs",19.25,"Poultry"
"3682","Mar-2004",2004,3,"Frozen Eggs",21.14,"Poultry"
"3683","Feb-2004",2004,2,"Frozen Eggs",21.3,"Poultry"
"3684","Jan-2004",2004,1,"Frozen Eggs",18.04,"Poultry"
"3685","Dec-2003",2003,12,"Frozen Eggs",14.91,"Poultry"
"3686","Nov-2003",2003,11,"Frozen Eggs",16.85,"Poultry"
"3687","Oct-2003",2003,10,"Frozen Eggs",16.64,"Poultry"
"3688","Sep-2003",2003,9,"Frozen Eggs",18.04,"Poultry"
"3689","Aug-2003",2003,8,"Frozen Eggs",18.57,"Poultry"
"3690","Jul-2003",2003,7,"Frozen Eggs",17.95,"Poultry"
"3691","Jun-2003",2003,6,"Frozen Eggs",17.7,"Poultry"
"3692","May-2003",2003,5,"Frozen Eggs",15.74,"Poultry"
"3693","Apr-2003",2003,4,"Frozen Eggs",16.96,"Poultry"
"3694","Mar-2003",2003,3,"Frozen Eggs",17.13,"Poultry"
"3695","Feb-2003",2003,2,"Frozen Eggs",15.34,"Poultry"
"3696","Jan-2003",2003,1,"Frozen Eggs",13.53,"Poultry"
"3697","Dec-2002",2002,12,"Frozen Eggs",11.2,"Poultry"
"3698","Nov-2002",2002,11,"Frozen Eggs",13.09,"Poultry"
"3699","Oct-2002",2002,10,"Frozen Eggs",13.2,"Poultry"
"3700","Sep-2002",2002,9,"Frozen Eggs",13.18,"Poultry"
"3701","Aug-2002",2002,8,"Frozen Eggs",12.94,"Poultry"
"3702","Jul-2002",2002,7,"Frozen Eggs",12.72,"Poultry"
"3703","Jun-2002",2002,6,"Frozen Eggs",11.09,"Poultry"
"3704","May-2002",2002,5,"Frozen Eggs",10.25,"Poultry"
"3705","Apr-2002",2002,4,"Frozen Eggs",11.67,"Poultry"
"3706","Mar-2002",2002,3,"Frozen Eggs",13.9,"Poultry"
"3707","Feb-2002",2002,2,"Frozen Eggs",13.14,"Poultry"
"3708","Jan-2002",2002,1,"Frozen Eggs",13.71,"Poultry"
"3709","Dec-2001",2001,12,"Frozen Eggs",13.86,"Poultry"
"3710","Nov-2001",2001,11,"Frozen Eggs",15.52,"Poultry"
"3711","Oct-2001",2001,10,"Frozen Eggs",17.7,"Poultry"
"3712","Sep-2001",2001,9,"Frozen Eggs",17.82,"Poultry"
"3713","Aug-2001",2001,8,"Frozen Eggs",16.65,"Poultry"
"3714","Jul-2001",2001,7,"Frozen Eggs",14.39,"Poultry"
"3715","Jun-2001",2001,6,"Frozen Eggs",15.8,"Poultry"
"3716","May-2001",2001,5,"Frozen Eggs",15.88,"Poultry"
"3717","Apr-2001",2001,4,"Frozen Eggs",14.6,"Poultry"
"3718","Mar-2001",2001,3,"Frozen Eggs",15.47,"Poultry"
"3719","Feb-2001",2001,2,"Frozen Eggs",16.9,"Poultry"
"3720","Jan-2001",2001,1,"Frozen Eggs",14.97,"Poultry"
"3721","Dec-2000",2000,12,"Frozen Eggs",15.42,"Poultry"
"3722","Nov-2000",2000,11,"Frozen Eggs",16.59,"Poultry"
"3723","Oct-2000",2000,10,"Frozen Eggs",14.42,"Poultry"
"3724","Sep-2000",2000,9,"Frozen Eggs",14.93,"Poultry"
"3725","Aug-2000",2000,8,"Frozen Eggs",14.39,"Poultry"
"3726","Jul-2000",2000,7,"Frozen Eggs",14.11,"Poultry"
"3727","Jun-2000",2000,6,"Frozen Eggs",13.53,"Poultry"
"3728","May-2000",2000,5,"Frozen Eggs",12.77,"Poultry"
"3729","Apr-2000",2000,4,"Frozen Eggs",14,"Poultry"
"3730","Mar-2000",2000,3,"Frozen Eggs",14.77,"Poultry"
"3731","Feb-2000",2000,2,"Frozen Eggs",17.61,"Poultry"
"3732","Jan-2000",2000,1,"Frozen Eggs",10.07,"Poultry"
"3733","Dec-1999",1999,12,"Frozen Eggs",8.45,"Poultry"
"3734","Nov-1999",1999,11,"Frozen Eggs",8.97,"Poultry"
"3735","Oct-1999",1999,10,"Frozen Eggs",9.48,"Poultry"
"3736","Sep-1999",1999,9,"Frozen Eggs",8.81,"Poultry"
"3737","Aug-1999",1999,8,"Frozen Eggs",11.13,"Poultry"
"3738","Jul-1999",1999,7,"Frozen Eggs",11.27,"Poultry"
"3739","Jun-1999",1999,6,"Frozen Eggs",9.69,"Poultry"
"3740","May-1999",1999,5,"Frozen Eggs",9.36,"Poultry"
"3741","Apr-1999",1999,4,"Frozen Eggs",9.24,"Poultry"
"3742","Mar-1999",1999,3,"Frozen Eggs",10.84,"Poultry"
"3743","Feb-1999",1999,2,"Frozen Eggs",11.05,"Poultry"
"3744","Jan-1999",1999,1,"Frozen Eggs",11.03,"Poultry"
"3745","Dec-1998",1998,12,"Frozen Eggs",9.3,"Poultry"
"3746","Nov-1998",1998,11,"Frozen Eggs",9.03,"Poultry"
"3747","Oct-1998",1998,10,"Frozen Eggs",8.2,"Poultry"
"3748","Sep-1998",1998,9,"Frozen Eggs",8.99,"Poultry"
"3749","Aug-1998",1998,8,"Frozen Eggs",11.76,"Poultry"
"3750","Jul-1998",1998,7,"Frozen Eggs",10.18,"Poultry"
"3751","Jun-1998",1998,6,"Frozen Eggs",12.87,"Poultry"
"3752","May-1998",1998,5,"Frozen Eggs",9.22,"Poultry"
"3753","Apr-1998",1998,4,"Frozen Eggs",10.37,"Poultry"
"3754","Mar-1998",1998,3,"Frozen Eggs",12.27,"Poultry"
"3755","Feb-1998",1998,2,"Frozen Eggs",12.05,"Poultry"
"3756","Jan-1998",1998,1,"Frozen Eggs",9.75,"Poultry"
"3757","Dec-1997",1997,12,"Frozen Eggs",10.26,"Poultry"
"3758","Nov-1997",1997,11,"Frozen Eggs",10.92,"Poultry"
"3759","Oct-1997",1997,10,"Frozen Eggs",10.84,"Poultry"
"3760","Sep-1997",1997,9,"Frozen Eggs",11.1,"Poultry"
"3761","Aug-1997",1997,8,"Frozen Eggs",8.89,"Poultry"
"3762","Jul-1997",1997,7,"Frozen Eggs",8.34,"Poultry"
"3763","Jun-1997",1997,6,"Frozen Eggs",8.15,"Poultry"
"3764","May-1997",1997,5,"Frozen Eggs",8.49,"Poultry"
"3765","Apr-1997",1997,4,"Frozen Eggs",8.55,"Poultry"
"3766","Mar-1997",1997,3,"Frozen Eggs",11.48,"Poultry"
"3767","Feb-1997",1997,2,"Frozen Eggs",11.02,"Poultry"
"3768","Jan-1997",1997,1,"Frozen Eggs",10.19,"Poultry"
